gene_id	HF2_Cbr	HF2_Cni
X.g19252.t1__Cnig_chr_X.g23007.t1	156	238
X.g19254.t2__Cnig_chr_X.g23008.t2	6022	6278
X.g19255.t1__Cnig_chr_X.g23009.t1	107	156
X.g19256.t1__Cnig_chr_X.g23010.t1	1117	1382
X.g19257.t1__Cnig_chr_X.g23011.t1	72	285
X.g19259.t1__Cnig_chr_X.g23014.t2	1	58
X.g19260.t2__Cnig_chr_X.g23015.t1	17	20
X.g19264.t1__Cnig_chr_X.g23018.t1	70	125
X.g19265.t1__Cnig_chr_X.g23019.t2	0	14
X.g19266.t1__Cnig_chr_X.g23020.t2	0	6
X.g19267.t2__Cnig_chr_X.g23021.t1	115	172
X.g19268.t1__Cnig_chr_X.g23022.t2	0	1
X.g19269.t2__Cnig_chr_X.g23023.t1	70	58
X.g19270.t1__Cnig_chr_X.g23024.t1	521	165
X.g19271.t1__Cnig_chr_X.g23025.t1	129	250
X.g19272.t1__Cnig_chr_X.g23026.t1	142	119
X.g19274.t1__Cnig_chr_X.g23028.t1	1245	3509
X.g19275.t1__Cnig_chr_X.g23029.t1	1	8
X.g19276.t1__Cnig_chr_X.g23030.t1	83	369
X.g19278.t2__Cnig_chr_X.g23031.t3	22	12
X.g19279.t1__Cnig_chr_X.g23032.t1	73	85
X.g19281.t1__Cnig_chr_X.g23035.t1	29	55
X.g19282.t1__Cnig_chr_X.g23036.t2	590	581
X.g19283.t1__Cnig_chr_X.g23037.t4	31	28
X.g19285.t2__Cnig_chr_X.g23038.t1	78	149
X.g19286.t3__Cnig_chr_X.g23039.t2	67	74
X.g19287.t1__Cnig_chr_X.g23040.t1	504	217
X.g19288.t1__Cnig_chr_X.g23041.t1	18	2
X.g19289.t1__Cnig_chr_X.g23042.t1	4	2
X.g19291.t1__Cnig_chr_X.g23043.t2	0	1
X.g19293.t1__Cnig_chr_X.g23044.t1	52	121
X.g19294.t2__Cnig_chr_X.g23045.t2	0	1
X.g19295.t1__Cnig_chr_X.g23046.t1	28	22
X.g19296.t1__Cnig_chr_X.g23047.t1	34	3
X.g19297.t1__Cnig_chr_X.g23049.t1	271	254
X.g19298.t1__Cnig_chr_X.g23051.t1	14	11
X.g19299.t1__Cnig_chr_X.g23052.t2	25	3
X.g19301.t1__Cnig_chr_X.g23053.t1	93	119
X.g19303.t1__Cnig_chr_X.g23054.t1	71	86
X.g19304.t1__Cnig_chr_X.g23055.t1	128	143
X.g19305.t1__Cnig_chr_X.g23057.t1	44	179
X.g19306.t1__Cnig_chr_X.g23058.t1	7	3
X.g19307.t2__Cnig_chr_X.g23059.t1	251	182
X.g19310.t3__Cnig_chr_X.g23062.t1	7	21
X.g19311.t1__Cnig_chr_X.g23063.t2	4	6
X.g19312.t1__Cnig_chr_X.g23064.t1	3	8
X.g19313.t1__Cnig_chr_X.g23065.t1	33	14
X.g19314.t1__Cnig_chr_X.g23066.t3	4	11
X.g19315.t1__Cnig_chr_X.g23067.t2	9	6
X.g19316.t1__Cnig_chr_X.g23068.t1	13	21
X.g19317.t3__Cnig_chr_X.g23069.t1	2	0
X.g19318.t1__Cnig_chr_X.g23070.t1	2	0
X.g19319.t1__Cnig_chr_X.g23073.t1	139	449
X.g19320.t2__Cnig_chr_X.g23074.t1	39	9
X.g19321.t1__Cnig_chr_X.g23075.t1	477	486
X.g19322.t1__Cnig_chr_X.g23076.t1	465	212
X.g19323.t1__Cnig_chr_X.g23077.t1	48	152
X.g19324.t2__Cnig_chr_X.g23078.t1	227	140
X.g19325.t1__Cnig_chr_X.g23079.t1	4	12
X.g19326.t1__Cnig_chr_X.g23080.t2	11	8
X.g19364.t2__Cnig_chr_X.g23120.t1	1	0
X.g19365.t1__Cnig_chr_X.g23126.t1	136	204
X.g19366.t2__Cnig_chr_X.g23127.t2	5	3
X.g19368.t2__Cnig_chr_X.g23128.t2	135	250
X.g19369.t1__Cnig_chr_X.g23129.t1	970	861
X.g19370.t1__Cnig_chr_X.g23130.t1	37	43
X.g19371.t2__Cnig_chr_X.g23131.t3	635	496
X.g19372.t1__Cnig_chr_X.g23132.t1	2	1
X.g19373.t1__Cnig_chr_X.g23133.t1	642	2575
X.g19374.t1__Cnig_chr_X.g23134.t1	10	9
X.g19375.t1__Cnig_chr_X.g23135.t3	11	6
X.g19376.t1__Cnig_chr_X.g23137.t1	1	0
X.g19377.t1__Cnig_chr_X.g23138.t1	0	0
X.g19378.t1__Cnig_chr_X.g23139.t2	11	24
X.g19381.t1__Cnig_chr_X.g23141.t1	2853	2623
X.g19384.t1__Cnig_chr_X.g23145.t1	246	357
X.g19385.t2__Cnig_chr_X.g23146.t1	32	43
X.g19388.t2__Cnig_chr_X.g23148.t2	40	77
X.g19391.t1__Cnig_chr_X.g23150.t1	2	9
X.g19392.t1__Cnig_chr_X.g23151.t1	538	600
X.g19393.t1__Cnig_chr_X.g23152.t1	193	219
X.g19394.t1__Cnig_chr_X.g23153.t1	674	578
X.g19395.t1__Cnig_chr_X.g23154.t1	440	101
X.g19396.t1__Cnig_chr_X.g23155.t1	162	234
X.g19397.t1__Cnig_chr_X.g23156.t2	388	445
X.g19401.t1__Cnig_chr_X.g23161.t1	1147	2146
X.g19402.t1__Cnig_chr_X.g23162.t1	6	4
X.g19403.t1__Cnig_chr_X.g23163.t1	11	35
X.g19405.t1__Cnig_chr_X.g23164.t1	4208	5604
X.g19409.t1__Cnig_chr_X.g23169.t1	49	29
X.g19411.t2__Cnig_chr_X.g23170.t1	0	8
X.g19417.t2__Cnig_chr_X.g23179.t1	32	2
X.g19418.t1__Cnig_chr_X.g23180.t1	183	136
X.g19420.t1__Cnig_chr_X.g23181.t1	10	3
X.g19422.t3__Cnig_chr_X.g23182.t1	20	29
X.g19423.t1__Cnig_chr_X.g23184.t3	42	12
X.g19424.t1__Cnig_chr_X.g23185.t3	119	198
X.g19426.t1__Cnig_chr_X.g23186.t3	46	19
X.g19428.t1__Cnig_chr_X.g23190.t1	23	108
X.g19429.t1__Cnig_chr_X.g23191.t1	116	578
X.g19431.t1__Cnig_chr_X.g23195.t1	6804	1955
X.g19432.t3__Cnig_chr_X.g23196.t3	242	128
X.g19434.t1__Cnig_chr_X.g23197.t1	69	85
X.g19435.t3__Cnig_chr_X.g23198.t1	147	235
X.g19438.t2__Cnig_chr_X.g23201.t2	555	435
X.g19439.t1__Cnig_chr_X.g23202.t1	133	191
X.g19440.t1__Cnig_chr_X.g23203.t1	165	406
X.g19444.t1__Cnig_chr_X.g23205.t3	113	370
X.g19445.t2__Cnig_chr_X.g23206.t1	3825	3252
X.g19447.t1__Cnig_chr_X.g23207.t1	3	8
X.g19448.t1__Cnig_chr_X.g23208.t1	0	3
X.g19450.t1__Cnig_chr_X.g23209.t1	51	174
X.g19451.t1__Cnig_chr_X.g23210.t1	289	360
X.g19452.t3__Cnig_chr_X.g23211.t4	11	36
X.g19453.t1__Cnig_chr_X.g23212.t1	5	14
X.g19454.t1__Cnig_chr_X.g23213.t2	6	4
X.g19455.t1__Cnig_chr_X.g23214.t1	48	11
X.g19456.t1__Cnig_chr_X.g23215.t2	37	29
X.g19457.t1__Cnig_chr_X.g23216.t1	90	58
X.g19458.t2__Cnig_chr_X.g23217.t1	268	127
X.g19459.t1__Cnig_chr_X.g23218.t1	2	7
X.g19460.t2__Cnig_chr_X.g23219.t1	64	17
X.g19463.t1__Cnig_chr_X.g23221.t1	949	437
X.g19464.t1__Cnig_chr_X.g23222.t1	886	616
X.g19466.t2__Cnig_chr_X.g23224.t1	463	202
X.g19469.t1__Cnig_chr_X.g23230.t1	6	17
X.g19470.t1__Cnig_chr_X.g23231.t1	14	9
X.g19472.t1__Cnig_chr_X.g23234.t1	185	452
X.g19473.t1__Cnig_chr_X.g23235.t1	1	1
X.g19474.t2__Cnig_chr_X.g23236.t1	388	714
X.g19475.t1__Cnig_chr_X.g23237.t2	5	8
X.g19476.t1__Cnig_chr_X.g23238.t2	472	606
X.g19477.t1__Cnig_chr_X.g23239.t1	0	0
X.g19478.t1__Cnig_chr_X.g23240.t1	0	0
X.g19479.t2__Cnig_chr_X.g23241.t2	1010	1039
X.g19480.t1__Cnig_chr_X.g23242.t1	590	401
X.g19481.t1__Cnig_chr_X.g23243.t2	205	287
X.g19482.t1__Cnig_chr_X.g23245.t1	77	42
X.g19483.t1__Cnig_chr_X.g23246.t2	358	161
X.g19484.t1__Cnig_chr_X.g23247.t1	65	102
X.g19485.t1__Cnig_chr_X.g23248.t2	2698	5379
X.g19486.t1__Cnig_chr_X.g23249.t1	12766	23790
X.g19487.t1__Cnig_chr_X.g23250.t3	9	7
X.g19488.t2__Cnig_chr_X.g23251.t1	32	48
X.g19489.t1__Cnig_chr_X.g23252.t1	11	9
X.g19490.t1__Cnig_chr_X.g23253.t3	14	3
X.g19491.t2__Cnig_chr_X.g23254.t3	315	256
X.g19492.t3__Cnig_chr_X.g23255.t1	1	9
X.g19493.t1__Cnig_chr_X.g23256.t2	1	0
X.g19494.t2__Cnig_chr_X.g23258.t1	0	0
X.g19496.t3__Cnig_chr_X.g23259.t3	0	0
X.g19497.t1__Cnig_chr_X.g23260.t1	0	0
X.g19501.t2__Cnig_chr_X.g23267.t4	182	394
X.g19505.t3__Cnig_chr_X.g23270.t2	89	272
X.g19506.t1__Cnig_chr_X.g23271.t2	13	16
X.g19507.t1__Cnig_chr_X.g23272.t1	48	10
X.g19508.t1__Cnig_chr_X.g23273.t1	7	10
X.g19509.t1__Cnig_chr_X.g23274.t1	9	22
X.g19510.t1__Cnig_chr_X.g23275.t1	13	10
X.g19511.t1__Cnig_chr_X.g23276.t1	41	16
X.g19513.t1__Cnig_chr_X.g23278.t2	0	1
X.g19514.t1__Cnig_chr_X.g23279.t1	0	2
X.g19515.t1__Cnig_chr_X.g23280.t1	2	4
X.g19517.t1__Cnig_chr_X.g23281.t1	0	0
X.g19519.t1__Cnig_chr_X.g23283.t1	7	14
X.g19520.t1__Cnig_chr_X.g23284.t1	13	27
X.g19521.t1__Cnig_chr_X.g23285.t1	2	10
X.g19522.t3__Cnig_chr_X.g23286.t3	40	72
X.g19530.t1__Cnig_chr_X.g23289.t1	2	19
X.g19533.t1__Cnig_chr_X.g23293.t1	8	11
X.g19534.t1__Cnig_chr_X.g23294.t1	0	7
X.g19535.t1__Cnig_chr_X.g23295.t1	1	13
X.g19536.t1__Cnig_chr_X.g23296.t1	5	6
X.g19537.t1__Cnig_chr_X.g23297.t1	17	14
X.g19538.t1__Cnig_chr_X.g23298.t1	21	14
X.g19540.t1__Cnig_chr_X.g23301.t2	3	4
X.g19541.t1__Cnig_chr_X.g23302.t1	266	342
X.g19544.t2__Cnig_chr_X.g23304.t2	129	39
X.g19545.t1__Cnig_chr_X.g23305.t3	9	6
X.g19546.t1__Cnig_chr_X.g23306.t1	77	132
X.g19547.t1__Cnig_chr_X.g23307.t1	88	83
X.g19553.t1__Cnig_chr_X.g23319.t1	3	13
X.g19556.t2__Cnig_chr_X.g23325.t1	0	5
X.g19557.t1__Cnig_chr_X.g23326.t1	6	8
X.g19560.t1__Cnig_chr_X.g23327.t1	21	29
X.g19561.t3__Cnig_chr_X.g23328.t2	318	789
X.g19562.t1__Cnig_chr_X.g23329.t3	61	48
X.g19563.t1__Cnig_chr_X.g23330.t2	4	5
X.g19564.t1__Cnig_chr_X.g23331.t1	2	2
X.g19565.t1__Cnig_chr_X.g23404.t1	2	5
X.g19566.t1__Cnig_chr_X.g23334.t2	3	13
X.g19567.t1__Cnig_chr_X.g23335.t2	2	0
X.g19569.t1__Cnig_chr_X.g23336.t3	52	92
X.g19570.t1__Cnig_chr_X.g23341.t1	2	1
X.g19571.t1__Cnig_chr_X.g23342.t1	100	117
X.g19572.t1__Cnig_chr_X.g23343.t1	124	114
X.g19573.t1__Cnig_chr_X.g23344.t1	107	91
X.g19574.t1__Cnig_chr_X.g23345.t1	28	6
X.g19575.t1__Cnig_chr_X.g23346.t1	454	785
X.g19578.t1__Cnig_chr_X.g23355.t1	292	334
X.g19580.t1__Cnig_chr_X.g23357.t1	433	510
X.g19581.t1__Cnig_chr_X.g23358.t3	2	3
X.g19582.t1__Cnig_chr_X.g23359.t2	0	1
X.g19583.t1__Cnig_chr_X.g23360.t1	38	55
X.g19584.t1__Cnig_chr_X.g23361.t1	0	1
X.g19585.t1__Cnig_chr_X.g23363.t1	3	1
X.g19586.t2__Cnig_chr_X.g23364.t1	0	1
X.g19587.t1__Cnig_chr_X.g23365.t1	30	4
X.g19588.t3__Cnig_chr_X.g23366.t1	212	477
X.g19589.t1__Cnig_chr_X.g23367.t1	86	179
X.g19592.t1__Cnig_chr_X.g23374.t1	193	130
X.g19593.t2__Cnig_chr_X.g23375.t1	1	9
X.g19594.t1__Cnig_chr_X.g23376.t1	49	118
X.g19596.t1__Cnig_chr_X.g23377.t2	4	29
X.g19599.t2__Cnig_chr_X.g23381.t2	19	191
X.g19600.t1__Cnig_chr_X.g23383.t2	188	327
X.g19602.t2__Cnig_chr_X.g23384.t1	7	7
X.g19603.t1__Cnig_chr_X.g23385.t1	45	66
X.g19604.t2__Cnig_chr_X.g23386.t2	113	254
X.g19605.t1__Cnig_chr_X.g23387.t1	132	189
X.g19606.t2__Cnig_chr_X.g23388.t1	730	911
X.g19607.t1__Cnig_chr_X.g23389.t1	2	0
X.g19608.t1__Cnig_chr_X.g23393.t1	41	37
X.g19610.t2__Cnig_chr_X.g23400.t1	0	0
X.g19611.t1__Cnig_chr_X.g23332.t1	1	0
X.g19612.t1__Cnig_chr_X.g23406.t1	42	64
X.g19622.t1__Cnig_chr_X.g23411.t2	69	126
X.g19623.t1__Cnig_chr_X.g23408.t1	2	1
X.g19624.t2__Cnig_chr_X.g23407.t1	9	31
X.g19625.t2__Cnig_chr_X.g23434.t1	6	8
X.g19627.t1__Cnig_chr_X.g23436.t1	0	1
X.g19630.t2__Cnig_chr_X.g23440.t1	16	8
X.g19634.t1__Cnig_chr_X.g23444.t2	31	38
X.g19635.t1__Cnig_chr_X.g23447.t1	228	234
X.g19637.t2__Cnig_chr_X.g23448.t1	315	411
X.g19639.t3__Cnig_chr_X.g23449.t1	578	672
X.g19640.t1__Cnig_chr_X.g23450.t3	8	6
X.g19641.t2__Cnig_chr_X.g23452.t1	158	122
X.g19642.t1__Cnig_chr_X.g23454.t1	4	4
X.g19643.t1__Cnig_chr_X.g23455.t2	5	0
X.g19644.t3__Cnig_chr_X.g23457.t1	689	393
X.g19645.t2__Cnig_chr_X.g23458.t1	27	26
X.g19646.t1__Cnig_chr_X.g23459.t1	959	965
X.g19647.t1__Cnig_chr_X.g23460.t1	15	18
X.g19648.t1__Cnig_chr_X.g23461.t1	686	754
X.g19650.t1__Cnig_chr_X.g23466.t2	4	16
X.g19652.t3__Cnig_chr_X.g23468.t2	707	1979
X.g19653.t3__Cnig_chr_X.g23469.t1	130	7
X.g19654.t1__Cnig_chr_X.g23470.t3	186	196
X.g19655.t1__Cnig_chr_X.g23471.t1	6	7
X.g19656.t1__Cnig_chr_X.g23472.t2	1	0
X.g19657.t1__Cnig_chr_X.g23474.t1	231	400
X.g19658.t2__Cnig_chr_X.g23475.t1	134	144
X.g19659.t1__Cnig_chr_X.g23476.t3	65	156
X.g19660.t1__Cnig_chr_X.g23477.t1	55	73
X.g19661.t1__Cnig_chr_X.g23478.t1	262	308
X.g19662.t1__Cnig_chr_X.g23479.t1	311	265
X.g19663.t1__Cnig_chr_X.g23480.t2	0	1
X.g19664.t2__Cnig_chr_X.g23481.t1	21	22
X.g19675.t2__Cnig_chr_X.g23500.t1	0	0
X.g19676.t2__Cnig_chr_X.g23501.t1	97	45
X.g19677.t1__Cnig_chr_X.g23502.t1	1	0
X.g19678.t1__Cnig_chr_X.g23503.t1	6	16
X.g19679.t1__Cnig_chr_X.g23504.t2	8	8
X.g19688.t3__Cnig_chr_X.g23562.t1	69	47
X.g19691.t3__Cnig_chr_X.g23566.t1	92	110
X.g19692.t1__Cnig_chr_X.g23567.t1	81	208
X.g19695.t1__Cnig_chr_X.g23575.t1	251	530
X.g19698.t1__Cnig_chr_X.g23582.t3	4	12
X.g19699.t1__Cnig_chr_X.g23583.t2	0	1
X.g19700.t1__Cnig_chr_X.g23584.t3	0	0
X.g19701.t2__Cnig_chr_X.g23585.t1	1004	1271
X.g19703.t2__Cnig_chr_X.g23586.t2	3	3
X.g19704.t1__Cnig_chr_X.g23587.t2	456	764
X.g19710.t2__Cnig_chr_X.g23593.t1	1	0
X.g19711.t1__Cnig_chr_X.g23594.t1	11	35
X.g19712.t1__Cnig_chr_X.g23595.t1	1519	1933
X.g19713.t2__Cnig_chr_X.g23596.t1	0	0
X.g19715.t1__Cnig_chr_X.g23600.t1	0	1
X.g19716.t2__Cnig_chr_X.g23601.t1	0	0
X.g19717.t1__Cnig_chr_X.g23602.t1	0	4
X.g19718.t4__Cnig_chr_X.g23604.t1	69	166
X.g19719.t1__Cnig_chr_X.g23606.t1	647	1108
X.g19720.t1__Cnig_chr_X.g23608.t1	26	17
X.g19721.t4__Cnig_chr_X.g23609.t1	6	37
X.g19722.t1__Cnig_chr_X.g23610.t1	3	27
X.g19723.t2__Cnig_chr_X.g23611.t2	74	155
X.g19724.t1__Cnig_chr_X.g23612.t1	122	141
X.g19726.t1__Cnig_chr_X.g23614.t1	27	73
X.g19727.t1__Cnig_chr_X.g23615.t2	24	48
X.g19729.t3__Cnig_chr_X.g23616.t2	102	105
X.g19730.t1__Cnig_chr_X.g23617.t2	1	1
X.g19731.t3__Cnig_chr_X.g23618.t1	105	195
X.g19732.t1__Cnig_chr_X.g23619.t1	321	617
X.g19735.t3__Cnig_chr_X.g22297.t1	218	447
X.g19738.t1__Cnig_chr_X.g23623.t1	272	363
X.g19739.t2__Cnig_chr_X.g23624.t2	25	6
X.g19740.t1__Cnig_chr_X.g23625.t1	30	182
X.g19741.t1__Cnig_chr_X.g23627.t1	65	53
X.g19743.t1__Cnig_chr_X.g23630.t1	55	98
X.g19744.t2__Cnig_chr_X.g23632.t1	6	3
X.g19745.t2__Cnig_chr_X.g23633.t2	77	166
X.g19746.t1__Cnig_chr_X.g23634.t1	429	385
X.g19748.t1__Cnig_chr_X.g23637.t1	10	28
X.g19749.t1__Cnig_chr_X.g23638.t2	303	490
X.g19750.t1__Cnig_chr_X.g23639.t1	24	44
X.g19751.t1__Cnig_chr_X.g23640.t1	17	85
X.g19752.t1__Cnig_chr_X.g23641.t1	123	107
X.g19753.t1__Cnig_chr_X.g23642.t2	28	24
X.g19754.t1__Cnig_chr_X.g23643.t1	692	577
X.g19755.t1__Cnig_chr_X.g23644.t1	279	491
X.g19756.t2__Cnig_chr_X.g23645.t2	3	17
X.g19757.t1__Cnig_chr_X.g23646.t1	517	562
X.g19758.t2__Cnig_chr_X.g23647.t2	101	116
X.g19865.t3__Cnig_chr_X.g23685.t1	53	132
X.g19871.t1__Cnig_chr_X.g23720.t1	0	0
X.g19878.t1__Cnig_chr_X.g23728.t1	70	55
X.g19879.t1__Cnig_chr_X.g23727.t1	7	48
X.g19880.t1__Cnig_chr_X.g23729.t1	7	357
X.g19882.t1__Cnig_chr_X.g23730.t1	7	4
X.g19883.t1__Cnig_chr_X.g23731.t1	5937	6598
X.g19884.t1__Cnig_chr_X.g23732.t1	444	470
X.g19885.t1__Cnig_chr_X.g23733.t1	796	843
X.g19887.t2__Cnig_chr_X.g23734.t1	52	32
X.g19888.t1__Cnig_chr_X.g23735.t1	2	1
X.g19889.t1__Cnig_chr_X.g23736.t1	448	450
X.g19890.t1__Cnig_chr_X.g23737.t1	72	118
X.g19891.t1__Cnig_chr_X.g23738.t2	4	7
X.g19893.t1__Cnig_chr_X.g23740.t1	50	167
X.g19894.t1__Cnig_chr_X.g23742.t3	129	132
X.g19895.t2__Cnig_chr_X.g23743.t1	89	94
X.g19896.t1__Cnig_chr_X.g23744.t1	25	59
X.g19897.t2__Cnig_chr_X.g23745.t1	30	48
X.g19898.t1__Cnig_chr_X.g23746.t1	12	5
X.g19899.t1__Cnig_chr_X.g23747.t1	1	7
X.g19901.t3__Cnig_chr_X.g23748.t1	263	494
X.g19902.t1__Cnig_chr_X.g23749.t1	1	4
X.g19903.t1__Cnig_chr_X.g23750.t1	19	9
X.g19904.t1__Cnig_chr_X.g23751.t1	24	13
X.g19905.t2__Cnig_chr_X.g23752.t1	362	492
X.g19906.t2__Cnig_chr_X.g23753.t2	1	2
X.g19907.t1__Cnig_chr_X.g23755.t1	0	2
X.g19908.t1__Cnig_chr_X.g23758.t1	12	13
X.g19909.t1__Cnig_chr_X.g23759.t1	102	152
X.g19911.t1__Cnig_chr_X.g23760.t2	1	4
X.g19912.t1__Cnig_chr_X.g23761.t1	0	8
X.g19914.t1__Cnig_chr_X.g23762.t1	3	17
X.g19915.t1__Cnig_chr_X.g23763.t1	294	236
X.g19916.t1__Cnig_chr_X.g23764.t1	630	1660
X.g19919.t1__Cnig_chr_X.g23776.t2	3	1
X.g19921.t1__Cnig_chr_X.g23778.t1	3	3
X.g19923.t3__Cnig_chr_X.g23781.t2	0	19
X.g19925.t2__Cnig_chr_X.g23784.t1	625	2477
X.g19926.t1__Cnig_chr_X.g23785.t1	107	199
X.g19927.t1__Cnig_chr_X.g23786.t1	1383	2230
X.g19928.t1__Cnig_chr_X.g23787.t1	11	147
X.g19929.t1__Cnig_chr_X.g23788.t1	12	0
X.g19930.t3__Cnig_chr_X.g23789.t2	233	324
X.g19931.t1__Cnig_chr_X.g23790.t3	27	63
X.g19932.t2__Cnig_chr_X.g23791.t1	19	31
X.g19933.t2__Cnig_chr_X.g23792.t1	0	6
X.g19934.t1__Cnig_chr_X.g23793.t1	1	1
X.g19935.t2__Cnig_chr_X.g23794.t1	10	64
X.g19936.t1__Cnig_chr_X.g23795.t2	3	2
X.g19938.t1__Cnig_chr_X.g23798.t2	1111	595
X.g19939.t1__Cnig_chr_X.g23799.t1	6067	6781
X.g19940.t1__Cnig_chr_X.g23800.t1	19	11
X.g19941.t1__Cnig_chr_X.g23801.t3	642	836
X.g19942.t1__Cnig_chr_X.g23802.t1	166	209
X.g19943.t1__Cnig_chr_X.g23803.t2	285	502
X.g19944.t1__Cnig_chr_X.g23804.t1	14	17
X.g19945.t1__Cnig_chr_X.g23805.t1	191	278
X.g19947.t2__Cnig_chr_X.g23806.t2	5546	5882
X.g19948.t1__Cnig_chr_X.g23807.t1	4976	4686
X.g19949.t1__Cnig_chr_X.g23808.t1	151	276
X.g19950.t3__Cnig_chr_X.g23809.t1	2078	2523
X.g19951.t2__Cnig_chr_X.g23810.t1	21	89
X.g19952.t1__Cnig_chr_X.g23811.t1	8	24
X.g19954.t1__Cnig_chr_X.g23812.t1	345	320
X.g19955.t1__Cnig_chr_X.g23813.t1	367	364
X.g19956.t1__Cnig_chr_X.g23814.t1	94	101
X.g19957.t1__Cnig_chr_X.g23815.t1	144	113
X.g19958.t1__Cnig_chr_X.g23816.t1	28	93
X.g19959.t1__Cnig_chr_X.g23817.t1	0	1
X.g19960.t2__Cnig_chr_X.g23818.t2	474	767
X.g19961.t1__Cnig_chr_X.g23819.t2	3	2
X.g19962.t1__Cnig_chr_X.g23820.t1	5	6
X.g19963.t1__Cnig_chr_X.g23821.t2	236	286
X.g19966.t2__Cnig_chr_X.g23825.t1	4341	6307
X.g19967.t1__Cnig_chr_X.g23826.t1	3032	4165
X.g19968.t1__Cnig_chr_X.g23827.t1	319	399
X.g19969.t1__Cnig_chr_X.g23828.t1	18	39
X.g19970.t1__Cnig_chr_X.g23829.t1	10	10
X.g19971.t1__Cnig_chr_X.g23830.t2	471	839
X.g19972.t1__Cnig_chr_X.g23831.t1	2472	3428
X.g19975.t2__Cnig_chr_X.g23836.t1	2	1
X.g19976.t2__Cnig_chr_X.g23837.t2	8	5
X.g19977.t1__Cnig_chr_X.g23838.t1	1	1
X.g19984.t1__Cnig_chr_X.g23844.t1	406	1166
X.g19985.t2__Cnig_chr_X.g23845.t1	0	0
X.g19987.t1__Cnig_chr_X.g23846.t3	2	1
X.g19988.t1__Cnig_chr_X.g23847.t2	36	80
X.g19990.t1__Cnig_chr_X.g23850.t1	204	171
X.g19991.t1__Cnig_chr_X.g23851.t2	0	1
X.g19992.t1__Cnig_chr_X.g23852.t1	0	5
X.g19993.t1__Cnig_chr_X.g23853.t1	5	6
X.g19994.t1__Cnig_chr_X.g23854.t1	897	2035
X.g19995.t1__Cnig_chr_X.g23855.t1	15	21
X.g19996.t1__Cnig_chr_X.g23856.t1	9	15
X.g19997.t2__Cnig_chr_X.g23857.t3	197	239
X.g19998.t2__Cnig_chr_X.g23858.t2	84	76
X.g19999.t1__Cnig_chr_X.g23859.t3	272	282
X.g20000.t3__Cnig_chr_X.g23860.t2	84	65
X.g20001.t1__Cnig_chr_X.g23861.t1	478	112
X.g20002.t2__Cnig_chr_X.g23862.t2	79960	75919
X.g20003.t1__Cnig_chr_X.g23863.t1	289	275
X.g20004.t1__Cnig_chr_X.g23864.t1	67	62
X.g20005.t1__Cnig_chr_X.g23865.t1	16	23
X.g20006.t1__Cnig_chr_X.g23866.t1	0	0
X.g20007.t1__Cnig_chr_X.g23867.t1	37	61
X.g20008.t1__Cnig_chr_X.g23868.t1	3513	4403
X.g20010.t2__Cnig_chr_X.g23869.t2	702	1336
X.g20011.t1__Cnig_chr_X.g23870.t1	532	2934
X.g20012.t1__Cnig_chr_X.g23871.t1	110	430
X.g20014.t1__Cnig_chr_X.g23873.t1	80	172
X.g20015.t1__Cnig_chr_X.g23874.t3	46	7
X.g20017.t1__Cnig_chr_X.g23875.t1	8	10
X.g20018.t1__Cnig_chr_X.g23880.t2	8	1
X.g20019.t1__Cnig_chr_X.g23877.t2	8	10
X.g20020.t1__Cnig_chr_X.g23883.t4	0	21
X.g20021.t2__Cnig_chr_X.g23885.t3	1174	520
X.g20022.t1__Cnig_chr_X.g23887.t1	4	151
X.g20023.t1__Cnig_chr_X.g23888.t2	5	3
X.g20024.t1__Cnig_chr_X.g23889.t1	467	552
X.g20025.t1__Cnig_chr_X.g23890.t1	1548	1625
X.g20026.t1__Cnig_chr_X.g23891.t2	63	76
X.g20027.t2__Cnig_chr_X.g23892.t1	42	48
X.g20028.t2__Cnig_chr_X.g23893.t1	1	3
X.g20029.t1__Cnig_chr_X.g23894.t1	118	305
X.g20030.t1__Cnig_chr_X.g23896.t1	727	417
X.g20031.t1__Cnig_chr_X.g23900.t1	21990	25534
X.g20032.t1__Cnig_chr_X.g23901.t2	5	3
X.g20035.t1__Cnig_chr_X.g23902.t1	1003	896
X.g20036.t2__Cnig_chr_X.g23904.t1	10	8
X.g20037.t3__Cnig_chr_X.g23905.t1	19	137
X.g20038.t1__Cnig_chr_X.g23906.t2	339	327
X.g20039.t3__Cnig_chr_X.g23907.t1	123	82
X.g20040.t1__Cnig_chr_X.g23908.t1	1040	1879
X.g20041.t1__Cnig_chr_X.g23909.t2	487	726
X.g20042.t1__Cnig_chr_X.g23910.t1	8	4
X.g20043.t1__Cnig_chr_X.g23911.t1	0	1
X.g20044.t1__Cnig_chr_X.g23912.t1	2	0
X.g20045.t1__Cnig_chr_X.g23913.t1	39	15
X.g20046.t1__Cnig_chr_X.g23914.t3	50	42
X.g20047.t1__Cnig_chr_X.g23915.t1	515	761
X.g20048.t1__Cnig_chr_X.g23916.t1	29	21
X.g20049.t1__Cnig_chr_X.g23917.t1	2	0
X.g20052.t1__Cnig_chr_X.g23929.t1	66	281
X.g20053.t2__Cnig_chr_X.g23930.t2	48	69
X.g20055.t1__Cnig_chr_X.g23931.t1	257	709
X.g20056.t1__Cnig_chr_X.g23932.t1	7	9
X.g20057.t1__Cnig_chr_X.g23933.t1	648	858
X.g20060.t1__Cnig_chr_X.g23936.t1	0	4
