gene_id	HF1_Cbr	HF1_Cni	HF2_Cbr	HF2_Cni	HF3_Cbr	HF3_Cni	HM1_Cbr	HM1_Cni	HM2_Cbr	HM2_Cni	HM3_Cbr	HM3_Cni
V.g17427.t1__Cnig_chr_V.g20522.t1	1666	1659	1601	1596	874	873	2013	2006	782	780	1626	1619
V.g17428.t1__Cnig_chr_V.g20523.t1	3	4	2	4	0	2	3	5	1	0	2	1
V.g17430.t1__Cnig_chr_V.g20526.t1	123	121	116	118	60	61	42	37	17	17	30	27
V.g17431.t1__Cnig_chr_V.g20544.t2	41	120	145	159	25	58	1352	1370	391	371	1118	1077
V.g17434.t1__Cnig_chr_V.g20532.t1	7	7	6	6	1	1	46	45	25	26	32	31
V.g17436.t1__Cnig_chr_V.g20533.t1	0	0	0	0	0	0	6	6	3	3	5	4
V.g17437.t1__Cnig_chr_V.g20534.t1	49	47	35	32	26	24	247	240	66	66	204	198
V.g17438.t1__Cnig_chr_V.g20535.t1	0	0	0	0	0	0	25	26	4	3	17	17
V.g17439.t1__Cnig_chr_V.g20536.t1	24	25	24	25	11	11	114	116	77	75	84	84
V.g17440.t1__Cnig_chr_V.g20537.t1	62	61	59	58	29	29	167	171	123	127	123	122
V.g17441.t1__Cnig_chr_V.g20538.t1	25	21	24	20	11	9	58	49	39	34	48	39
V.g17442.t1__Cnig_chr_V.g20539.t1	9	5	9	5	4	2	34	23	21	15	26	18
V.g17443.t1__Cnig_chr_V.g20540.t1	11	12	10	11	5	6	49	50	33	32	39	41
V.g17444.t1__Cnig_chr_V.g20541.t1	6	4	17	14	4	3	93	89	56	58	70	69
V.g17445.t2__Cnig_chr_V.g20542.t1	94	91	72	70	60	58	325	309	166	172	240	234
V.g17447.t1__Cnig_chr_V.g20528.t1	170	107	192	178	84	61	1478	1468	408	484	1128	1176
V.g17448.t1__Cnig_chr_V.g20545.t2	16	16	17	12	7	9	51	42	24	15	35	31
V.g17449.t1__Cnig_chr_V.g20546.t1	1304	1320	1053	1053	656	664	243	231	196	187	177	169
V.g17450.t1__Cnig_chr_V.g20547.t1	511	523	464	475	263	269	260	255	156	148	210	205
V.g17451.t1__Cnig_chr_V.g20548.t1	1515	1518	1480	1479	876	878	1813	1802	1234	1213	1370	1360
V.g17453.t1__Cnig_chr_V.g20551.t1	78	81	82	86	44	45	76	80	27	26	62	62
V.g17454.t1__Cnig_chr_V.g20553.t1	951	958	850	859	481	483	412	416	256	257	307	311
V.g17455.t1__Cnig_chr_V.g20554.t1	72	72	77	76	36	36	35	34	12	11	28	28
V.g17456.t2__Cnig_chr_V.g20555.t1	982	983	954	955	534	535	639	641	357	356	499	501
V.g17457.t1__Cnig_chr_V.g20556.t2	763	794	693	721	414	428	781	801	362	383	585	604
V.g17458.t1__Cnig_chr_V.g20557.t1	539	535	482	477	257	257	93	93	59	59	69	68
V.g17459.t1__Cnig_chr_V.g20558.t1	15	14	15	14	10	10	23	24	8	7	18	18
V.g17460.t1__Cnig_chr_V.g20559.t1	574	562	475	465	316	307	546	524	385	371	392	374
V.g17461.t2__Cnig_chr_V.g20560.t3	1	2	1	1	1	0	11	10	4	4	8	8
V.g17462.t1__Cnig_chr_V.g20561.t2	0	0	0	0	0	0	37	36	16	15	34	32
V.g17464.t1__Cnig_chr_V.g20562.t1	1	1	1	1	1	1	10	10	3	3	9	9
V.g17465.t1__Cnig_chr_V.g20563.t1	1	0	1	0	0	0	7	3	4	3	5	2
V.g17466.t1__Cnig_chr_V.g20564.t2	2	2	2	2	1	1	11	14	5	6	9	12
V.g17467.t1__Cnig_chr_V.g20565.t1	579	701	517	627	290	355	317	387	140	194	236	284
V.g17468.t1__Cnig_chr_V.g20566.t1	264	297	233	258	130	146	168	179	87	99	128	137
V.g17469.t1__Cnig_chr_V.g20567.t1	1908	1939	1717	1746	929	945	2606	2632	1768	1786	1985	2004
V.g17470.t1__Cnig_chr_V.g20568.t1	1029	1040	942	953	547	554	406	409	271	276	300	303
V.g17471.t1__Cnig_chr_V.g20569.t2	53	47	56	50	26	24	79	71	45	43	63	56
V.g17472.t1__Cnig_chr_V.g20570.t1	0	0	0	0	0	0	4	2	3	2	3	2
V.g17480.t1__Cnig_chr_V.g20580.t1	15	20	11	16	7	9	3	1	2	1	2	0
V.g17481.t1__Cnig_chr_V.g20581.t1	1	1	1	1	0	0	574	549	330	315	449	429
V.g17482.t1__Cnig_chr_V.g20592.t1	0	0	0	0	0	0	0	1	0	0	0	1
V.g17484.t1__Cnig_chr_V.g20590.t1	95	74	85	63	49	37	268	199	138	105	216	164
V.g17485.t1__Cnig_chr_V.g20591.t1	0	0	0	0	0	0	0	0	0	0	0	1
V.g17488.t1__Cnig_chr_V.g20594.t1	0	0	0	0	0	0	1	0	0	0	0	1
V.g17490.t1__Cnig_chr_V.g20596.t1	236	233	178	176	127	126	1310	1295	629	620	1016	1005
V.g17492.t2__Cnig_chr_V.g20598.t1	2	0	2	0	1	0	8	5	1	1	8	3
V.g17493.t1__Cnig_chr_V.g20601.t1	0	1	0	1	0	0	2	4	0	3	1	3
V.g17496.t1__Cnig_chr_V.g20602.t1	0	0	0	0	0	0	1	1	0	0	0	0
V.g17504.t1__Cnig_chr_V.g20622.t1	0	0	1	0	0	0	2	1	0	0	2	2
V.g17507.t1__Cnig_chr_V.g20624.t1	0	0	0	0	0	0	2	2	0	0	2	2
V.g17508.t1__Cnig_chr_V.g20626.t1	4	4	2	3	2	2	14	16	4	6	9	12
V.g17515.t1__Cnig_chr_V.g20629.t1	1	0	2	0	0	0	7	2	2	1	5	1
V.g17516.t1__Cnig_chr_V.g20631.t1	1	2	1	2	0	1	6	12	4	8	3	8
V.g17517.t1__Cnig_chr_V.g20632.t1	1	1	2	0	0	0	11	9	1	1	8	7
V.g17518.t1__Cnig_chr_V.g20633.t1	5	5	4	4	2	2	55	52	12	11	46	45
V.g17519.t2__Cnig_chr_V.g20634.t1	1	1	2	2	0	0	27	30	15	17	22	25
V.g17520.t1__Cnig_chr_V.g20636.t1	1	0	0	0	1	0	2	2	2	2	3	2
V.g17521.t2__Cnig_chr_V.g20638.t1	521	513	428	427	275	275	111	107	83	78	81	75
V.g17523.t1__Cnig_chr_V.g20640.t1	0	1	0	1	0	1	2	2	1	1	2	1
V.g17524.t1__Cnig_chr_V.g20641.t3	0	0	0	1	0	0	2	1	1	0	1	0
V.g17525.t1__Cnig_chr_V.g20642.t1	1	0	0	1	0	0	1	0	0	0	1	0
V.g17526.t1__Cnig_chr_V.g20643.t2	8	6	6	6	6	5	54	36	19	17	38	32
V.g17533.t1__Cnig_chr_V.g20657.t2	1	3	1	2	0	0	42	66	30	35	32	53
V.g17538.t1__Cnig_chr_V.g20662.t2	1	0	1	0	1	0	0	0	1	0	1	0
V.g17539.t1__Cnig_chr_V.g20664.t1	12	9	18	14	7	5	20	17	6	5	18	16
V.g17540.t1__Cnig_chr_V.g20665.t1	2	2	5	4	1	1	9	9	3	4	6	6
V.g17542.t1__Cnig_chr_V.g20669.t2	2	4	3	5	1	1	15	17	4	7	11	14
V.g17543.t1__Cnig_chr_V.g20672.t1	0	0	0	0	0	0	1	0	0	0	1	0
V.g17544.t1__Cnig_chr_V.g20673.t1	0	0	0	0	0	0	3	3	1	1	2	1
V.g17545.t1__Cnig_chr_V.g20674.t1	0	0	0	0	0	0	3	2	1	1	3	2
V.g17546.t1__Cnig_chr_V.g20675.t1	0	0	0	0	0	0	0	1	0	0	0	0
V.g17551.t3__Cnig_chr_V.g20681.t1	0	0	0	0	0	0	1	2	0	0	1	1
V.g17552.t1__Cnig_chr_V.g20682.t2	1	6	0	10	0	2	30	61	21	55	22	52
V.g17553.t1__Cnig_chr_V.g20683.t1	76	101	83	101	39	57	3	4	5	6	1	2
V.g17556.t1__Cnig_chr_V.g20685.t1	0	0	0	0	0	0	2	2	2	1	3	3
V.g17557.t1__Cnig_chr_V.g20686.t1	14	12	12	11	7	6	6	6	3	2	3	2
V.g17559.t1__Cnig_chr_V.g20689.t1	5	4	3	2	3	2	48	35	21	18	35	25
V.g17560.t1__Cnig_chr_V.g20690.t3	3	0	0	0	3	0	13	1	2	0	8	0
V.g17561.t1__Cnig_chr_V.g20691.t1	810	759	805	756	463	433	1158	1113	583	539	862	839
V.g17562.t1__Cnig_chr_V.g20692.t1	70	68	54	54	31	30	284	272	103	102	216	209
V.g17563.t1__Cnig_chr_V.g20693.t1	8	6	5	4	3	2	377	337	128	120	291	259
V.g17565.t1__Cnig_chr_V.g20697.t1	7	7	5	5	3	3	61	59	24	23	44	44
V.g17566.t1__Cnig_chr_V.g20699.t1	1	0	1	0	0	0	3	1	4	2	3	1
V.g17567.t1__Cnig_chr_V.g20700.t1	0	2	0	1	0	1	2	6	1	6	3	6
V.g17571.t1__Cnig_chr_V.g20707.t1	2	3	2	2	1	1	30	32	27	25	14	14
V.g17573.t1__Cnig_chr_V.g20710.t1	17	16	12	11	9	8	147	137	110	107	118	108
V.g17574.t2__Cnig_chr_V.g20711.t1	744	516	673	478	404	283	363	260	238	159	272	199
V.g17577.t2__Cnig_chr_V.g20713.t2	492	585	401	490	250	299	151	199	121	134	115	147
V.g17578.t3__Cnig_chr_V.g20714.t1	346	423	317	396	186	227	87	117	68	70	66	86
V.g17579.t1__Cnig_chr_V.g20705.t1	180	71	167	69	100	40	53	20	23	11	38	15
V.g17581.t1__Cnig_chr_V.g20728.t1	130	136	100	111	67	68	267	249	182	176	198	185
V.g17589.t1__Cnig_chr_V.g20727.t1	4	4	3	3	2	2	5	7	3	6	4	4
V.g17590.t1__Cnig_chr_V.g20725.t1	118	120	85	89	63	66	75	74	64	67	59	59
V.g17595.t1__Cnig_chr_V.g20719.t1	612	418	1484	965	543	371	4254	2823	2256	1542	3136	2063
V.g17596.t1__Cnig_chr_V.g20718.t1	1	0	2	1	1	0	4	1	15	0	6	2
V.g17597.t2__Cnig_chr_V.g20717.t3	6	16	3	8	4	9	29	59	20	33	23	44
V.g17598.t1__Cnig_chr_V.g20729.t2	20	24	10	18	13	13	93	58	58	37	73	46
V.g17599.t1__Cnig_chr_V.g20730.t1	2	19	2	17	1	10	9	40	8	27	11	34
V.g17600.t2__Cnig_chr_V.g20731.t1	41	113	33	104	22	60	45	130	40	90	38	97
V.g17601.t1__Cnig_chr_V.g20732.t2	10	8	12	10	5	5	463	467	154	150	361	365
V.g17602.t1__Cnig_chr_V.g20733.t2	156	155	135	130	102	103	617	526	280	276	484	429
V.g17603.t4__Cnig_chr_V.g20736.t2	88	117	76	97	49	64	187	208	132	146	150	168
V.g17605.t1__Cnig_chr_V.g20740.t2	77	76	64	63	42	40	237	237	163	164	173	178
V.g17606.t2__Cnig_chr_V.g20741.t2	847	828	668	656	445	435	134	128	111	106	99	95
V.g17607.t1__Cnig_chr_V.g20742.t1	6	7	6	6	3	3	8	8	3	2	7	7
V.g17608.t2__Cnig_chr_V.g20743.t2	1741	1755	1529	1537	928	931	94	93	119	119	63	63
V.g17609.t2__Cnig_chr_V.g20744.t1	1468	1426	1390	1352	786	762	173	166	115	114	133	130
V.g17610.t1__Cnig_chr_V.g20746.t2	0	2	0	1	0	1	1	2	1	1	0	1
V.g17611.t1__Cnig_chr_V.g20748.t1	2	1	0	0	2	1	29	28	13	12	17	21
V.g17613.t1__Cnig_chr_V.g20752.t1	4	2	3	1	2	1	13	7	2	1	10	5
V.g17614.t1__Cnig_chr_V.g20754.t1	1655	1600	1505	1451	894	860	820	783	509	477	620	584
V.g17615.t1__Cnig_chr_V.g20755.t2	1	1	1	1	0	0	78	54	35	30	65	45
V.g17616.t1__Cnig_chr_V.g20756.t1	0	0	1	1	0	0	56	48	20	18	48	38
V.g17617.t2__Cnig_chr_V.g20758.t1	3	4	3	3	2	2	23	22	15	14	17	17
V.g17618.t2__Cnig_chr_V.g20759.t1	1	0	1	0	0	0	5	5	1	1	3	3
V.g17619.t2__Cnig_chr_V.g20760.t1	388	227	366	217	196	114	349	194	163	107	282	157
V.g17621.t1__Cnig_chr_V.g20763.t2	52	47	50	46	30	28	166	154	74	72	123	113
V.g17624.t1__Cnig_chr_V.g20766.t1	37	36	26	25	23	23	896	882	545	543	696	687
V.g17625.t1__Cnig_chr_V.g20767.t1	9	9	5	4	7	7	50	47	14	13	39	38
V.g17627.t2__Cnig_chr_V.g20772.t1	2	8	5	12	3	9	95	97	48	52	91	92
V.g17628.t1__Cnig_chr_V.g20773.t1	13	0	10	1	6	0	22	9	11	2	20	7
V.g17630.t1__Cnig_chr_V.g20776.t1	22	23	14	14	17	17	33	34	9	9	27	28
V.g17633.t1__Cnig_chr_V.g20780.t1	112	102	90	83	70	65	192	189	43	44	152	148
V.g17635.t1__Cnig_chr_V.g20782.t1	18	18	9	9	8	7	23	23	13	12	17	17
V.g17636.t1__Cnig_chr_V.g20784.t1	3	3	2	1	1	1	17	20	7	9	12	14
V.g17637.t1__Cnig_chr_V.g20785.t1	43	49	35	38	26	29	164	185	38	44	134	150
V.g17638.t1__Cnig_chr_V.g20786.t1	76	87	56	70	39	45	65	94	19	25	55	81
V.g17639.t1__Cnig_chr_V.g20787.t1	79	97	73	83	40	49	91	103	20	23	78	89
V.g17640.t1__Cnig_chr_V.g20788.t1	193	156	241	223	180	143	472	398	428	342	351	302
V.g17641.t1__Cnig_chr_V.g20789.t1	342	345	343	348	299	301	2200	2207	1206	1205	1637	1647
V.g17642.t1__Cnig_chr_V.g20790.t1	7	7	4	4	4	3	43	40	20	19	33	31
V.g17645.t1__Cnig_chr_V.g20791.t1	0	0	0	0	0	0	0	0	1	0	0	0
V.g17649.t2__Cnig_chr_V.g20795.t2	3	0	1	0	1	0	4	2	1	1	2	1
V.g17650.t1__Cnig_chr_V.g20796.t3	20	16	15	13	8	7	74	68	34	31	51	46
V.g17651.t1__Cnig_chr_V.g20797.t1	975	987	909	931	481	487	528	523	120	118	429	433
V.g17653.t3__Cnig_chr_V.g20799.t1	51	25	33	19	23	12	47	32	32	32	35	26
V.g17654.t1__Cnig_chr_V.g20800.t1	46	29	32	26	22	16	61	63	49	56	47	50
V.g17655.t3__Cnig_chr_V.g20801.t1	6611	4368	6269	4257	3680	2541	6475	5401	3377	2867	4847	4049
V.g17656.t1__Cnig_chr_V.g20803.t2	251	249	239	242	134	134	156	150	82	81	122	117
V.g17657.t1__Cnig_chr_V.g20807.t2	44	33	41	34	23	16	185	147	155	91	143	110
V.g17660.t1__Cnig_chr_V.g20813.t1	6	14	6	13	3	7	30	62	10	25	24	49
V.g17663.t1__Cnig_chr_V.g20814.t2	9	9	8	7	5	4	45	41	19	17	36	32
V.g17668.t1__Cnig_chr_V.g20837.t2	1	0	0	0	0	0	1	1	1	0	1	1
V.g17669.t1__Cnig_chr_V.g20838.t1	55	44	51	48	36	31	109	92	70	59	92	77
V.g17670.t1__Cnig_chr_V.g20840.t1	6	6	5	6	3	5	510	535	372	421	380	398
V.g17671.t1__Cnig_chr_V.g20841.t1	434	441	331	334	224	226	65	56	63	60	50	43
V.g17674.t3__Cnig_chr_V.g20843.t2	1	1	0	0	0	0	325	339	187	199	241	252
V.g17676.t1__Cnig_chr_V.g20844.t2	0	0	0	0	0	0	0	0	0	0	0	1
V.g17678.t1__Cnig_chr_V.g20855.t1	0	0	0	0	0	0	5	2	1	1	3	2
V.g17679.t1__Cnig_chr_V.g20856.t1	0	0	0	0	0	0	1	0	0	0	0	0
V.g17680.t1__Cnig_chr_V.g20857.t1	1	1	1	1	0	1	254	255	103	104	193	195
V.g17681.t1__Cnig_chr_V.g20858.t1	18	15	16	14	9	8	56	46	28	27	45	37
V.g17683.t1__Cnig_chr_V.g20859.t1	8	1	7	1	7	1	56	10	31	4	40	9
V.g17687.t2__Cnig_chr_V.g20861.t1	1	0	2	0	0	0	113	116	46	46	80	79
V.g17688.t1__Cnig_chr_V.g20862.t1	395	379	385	369	240	233	845	817	361	352	628	609
V.g17691.t2__Cnig_chr_V.g20863.t1	11	11	8	7	6	7	25	19	7	8	21	19
V.g17693.t1__Cnig_chr_V.g20870.t2	1	0	1	0	1	0	15	14	6	3	10	13
V.g17699.t1__Cnig_chr_V.g20876.t1	9	8	6	5	5	4	24	19	13	10	17	13
V.g17700.t1__Cnig_chr_V.g20877.t1	4	3	3	3	2	2	36	32	25	21	26	25
V.g17703.t1__Cnig_chr_V.g20881.t1	32	35	23	23	20	19	107	108	52	53	85	85
V.g17707.t1__Cnig_chr_V.g20885.t1	0	0	0	0	0	1	63	41	35	18	32	20
V.g17708.t1__Cnig_chr_V.g20886.t1	0	0	0	0	0	0	0	0	0	0	0	0
V.g17717.t1__Cnig_chr_V.g20894.t1	1	0	0	0	0	0	3	1	2	0	4	2
V.g17718.t1__Cnig_chr_V.g20896.t1	21	32	13	18	12	16	82	108	45	60	62	82
V.g17721.t1__Cnig_chr_V.g20900.t1	0	1	0	0	0	0	9	13	5	7	6	9
V.g17724.t1__Cnig_chr_V.g20904.t1	1	1	0	0	1	0	8	7	6	6	4	4
V.g17726.t1__Cnig_chr_V.g20906.t1	0	0	0	0	0	0	2	2	0	0	1	2
V.g17729.t1__Cnig_chr_V.g20908.t1	0	1	0	0	0	0	0	1	0	0	1	0
V.g17734.t1__Cnig_chr_V.g20917.t1	1	2	1	2	0	1	12	19	11	15	10	15
V.g17736.t1__Cnig_chr_V.g20919.t1	0	0	0	0	0	0	4	5	1	1	2	3
V.g17739.t1__Cnig_chr_V.g20921.t1	35	20	23	12	13	7	102	57	29	17	74	42
V.g17740.t1__Cnig_chr_V.g20922.t1	2	1	1	1	1	0	5	2	2	1	3	2
V.g17741.t1__Cnig_chr_V.g20923.t2	1	0	0	0	0	0	2	0	1	0	0	0
V.g17742.t2__Cnig_chr_V.g20924.t2	0	0	0	0	0	0	1	0	0	0	0	0
V.g17746.t1__Cnig_chr_V.g20932.t1	0	0	0	0	0	0	1	0	0	0	1	0
V.g17752.t1__Cnig_chr_V.g20948.t1	2	3	2	4	1	2	12	21	6	9	10	18
V.g17755.t1__Cnig_chr_V.g20959.t2	0	12	0	10	0	5	16	31	7	11	11	23
V.g17763.t3__Cnig_chr_V.g20972.t1	0	0	0	0	0	0	2	1	1	1	3	2
V.g17765.t1__Cnig_chr_V.g20974.t1	11	14	12	16	8	12	22	29	1	2	18	25
V.g17767.t1__Cnig_chr_V.g20975.t1	36	33	29	24	23	19	103	88	11	8	82	65
V.g17768.t1__Cnig_chr_V.g20977.t1	6	8	5	8	3	6	37	60	3	5	28	45
V.g17769.t1__Cnig_chr_V.g20978.t2	0	0	0	0	0	0	0	0	0	0	0	0
V.g17775.t2__Cnig_chr_V.g20991.t2	0	0	0	0	0	0	0	0	0	0	0	0
V.g17776.t1__Cnig_chr_V.g20995.t1	0	0	0	0	0	0	4	4	1	1	4	4
V.g17777.t1__Cnig_chr_V.g20996.t1	0	0	0	0	0	0	0	0	0	0	0	1
V.g17778.t1__Cnig_chr_V.g20998.t1	0	2	0	2	0	1	9	6	5	3	7	5
V.g17779.t1__Cnig_chr_V.g21002.t1	0	0	0	0	1	0	2	2	1	0	0	0
V.g17783.t1__Cnig_chr_V.g21010.t2	1	0	0	0	0	0	5	1	1	1	4	1
V.g17784.t1__Cnig_chr_V.g21011.t1	1728	1713	1492	1476	862	854	9679	9595	6211	6181	7261	7191
V.g17785.t1__Cnig_chr_V.g21013.t1	0	4	0	2	0	0	0	9	0	5	0	5
V.g17786.t1__Cnig_chr_V.g21015.t1	1	1	0	0	0	0	3	1	1	0	2	1
V.g17787.t1__Cnig_chr_V.g21016.t1	0	1	0	0	0	0	4	3	1	1	3	2
V.g17788.t1__Cnig_chr_V.g21017.t2	91	86	57	53	30	29	110	103	45	38	85	78
V.g17789.t3__Cnig_chr_V.g21018.t1	14	20	17	18	9	11	13	14	3	4	10	14
V.g17790.t1__Cnig_chr_V.g21019.t1	1342	1337	1166	1164	718	717	675	665	354	347	512	506
V.g17791.t3__Cnig_chr_V.g21021.t1	2	3	3	4	2	2	302	340	179	181	218	241
V.g17792.t1__Cnig_chr_V.g21022.t2	4	4	3	4	2	2	16	18	9	9	10	12
V.g17794.t1__Cnig_chr_V.g21023.t1	1	2	1	1	0	0	7	8	3	3	5	6
V.g17799.t1__Cnig_chr_V.g21034.t1	27	25	22	20	14	13	124	111	38	36	92	84
V.g17801.t1__Cnig_chr_V.g21040.t2	0	0	0	1	0	0	1	2	0	1	0	3
V.g17803.t1__Cnig_chr_V.g21042.t2	4	4	3	3	1	1	11	10	7	6	7	7
V.g17805.t1__Cnig_chr_V.g21043.t1	1	2	1	2	1	2	6	12	2	3	5	8
V.g17807.t1__Cnig_chr_V.g21044.t1	4	8	2	4	1	3	12	22	6	13	7	17
V.g17808.t1__Cnig_chr_V.g21045.t1	2	3	2	3	1	2	16	18	11	15	12	14
V.g17809.t1__Cnig_chr_V.g21048.t1	1	1	1	1	0	1	5	3	2	2	3	4
V.g17811.t3__Cnig_chr_V.g21047.t1	5	1	2	1	2	0	59	3	36	2	47	2
V.g17812.t2__Cnig_chr_V.g21050.t2	35	43	26	31	20	23	136	171	64	72	99	126
V.g17813.t1__Cnig_chr_V.g21051.t1	10	50	5	31	3	24	72	348	45	152	49	255
V.g17815.t1__Cnig_chr_V.g21053.t1	1	0	1	1	0	0	12	10	3	2	7	6
V.g17835.t1__Cnig_chr_V.g21622.t1	3	4	3	6	0	1	7	5	4	3	6	4
V.g17845.t1__Cnig_chr_V.g21274.t1	1	0	4	0	0	1	4	4	1	2	2	2
V.g17873.t2__Cnig_chr_V.g19009.t2	53	0	46	0	52	0	7	4	4	1	7	3
V.g17896.t1__Cnig_chr_V.g21058.t2	104	57	107	57	50	27	28	22	16	11	19	18
V.g17899.t4__Cnig_chr_V.g21068.t1	295	112	282	115	145	58	66	33	24	17	51	30
V.g17900.t1__Cnig_chr_V.g21082.t3	65	40	68	48	32	19	19	13	10	6	17	10
V.g17901.t3__Cnig_chr_V.g21096.t1	226	154	234	146	117	76	40	23	27	17	28	24
V.g17902.t1__Cnig_chr_V.g21099.t1	445	421	519	491	242	229	129	122	108	102	102	95
V.g17903.t1__Cnig_chr_V.g21100.t1	278	283	237	241	136	141	56	55	32	32	45	44
V.g17906.t1__Cnig_chr_V.g21113.t1	913	898	798	810	449	451	44	42	40	38	31	30
V.g17908.t1__Cnig_chr_V.g21203.t1	10	10	9	9	6	6	22	23	8	8	24	21
V.g17909.t1__Cnig_chr_V.g21202.t2	897	921	716	735	471	487	84	81	75	76	63	62
V.g17910.t1__Cnig_chr_V.g21201.t1	15	15	23	20	12	10	165	161	67	60	139	139
V.g17919.t1__Cnig_chr_V.g21142.t1	177	195	184	201	91	99	43	46	26	27	37	39
V.g17920.t2__Cnig_chr_V.g21139.t1	151	171	128	147	76	85	28	32	15	16	23	28
V.g17924.t1__Cnig_chr_V.g21120.t1	0	1	0	0	0	0	12	10	5	4	12	10
V.g17930.t1__Cnig_chr_V.g21210.t1	0	0	0	0	0	0	2	1	0	0	1	1
V.g17931.t1__Cnig_chr_V.g21212.t1	0	0	0	0	0	0	0	0	0	0	0	0
V.g17932.t1__Cnig_chr_V.g21213.t2	0	0	0	0	0	0	23	15	7	5	20	14
V.g17935.t1__Cnig_chr_V.g21215.t1	2	1	3	2	1	1	5	4	4	3	2	2
V.g17936.t1__Cnig_chr_V.g21216.t1	0	0	0	0	0	0	3	3	0	0	2	2
V.g17937.t3__Cnig_chr_V.g21217.t1	25	25	17	17	12	11	135	132	89	93	109	109
V.g17948.t1__Cnig_chr_V.g21290.t1	0	0	1	0	1	0	13	12	5	5	12	10
V.g17951.t1__Cnig_chr_V.g21282.t1	9	4	8	4	4	2	24	10	9	3	21	9
V.g17954.t1__Cnig_chr_V.g21292.t1	3	3	3	2	1	1	13	12	6	6	9	9
V.g17955.t2__Cnig_chr_V.g21294.t2	1	1	1	1	0	0	6	4	2	2	4	3
V.g17957.t1__Cnig_chr_V.g21296.t1	1900	1634	1392	1197	875	764	2800	2513	1124	968	2290	2035
V.g17958.t1__Cnig_chr_V.g21297.t2	5	1	3	1	1	1	38	33	21	19	34	28
V.g17959.t3__Cnig_chr_V.g21301.t3	5	0	3	0	1	0	6	0	1	0	3	0
V.g17960.t1__Cnig_chr_V.g21303.t1	5	3	3	2	2	1	7	4	2	2	7	3
V.g17961.t1__Cnig_chr_V.g21305.t2	0	0	0	0	0	0	10	7	3	2	7	6
V.g17967.t1__Cnig_chr_V.g21312.t1	0	0	0	0	0	0	0	2	0	0	0	0
V.g17968.t2__Cnig_chr_V.g21313.t1	47	49	35	37	21	20	72	68	50	49	52	48
V.g17971.t1__Cnig_chr_V.g21325.t1	49	32	29	18	24	16	60	40	34	23	42	28
V.g17975.t1__Cnig_chr_V.g21331.t1	35	52	14	27	16	25	49	63	19	37	36	51
V.g17978.t1__Cnig_chr_V.g21332.t1	0	1	0	1	0	0	11	14	4	6	7	8
V.g17982.t1__Cnig_chr_V.g21342.t2	13	14	8	8	6	7	54	58	21	21	38	45
V.g17995.t1__Cnig_chr_V.g21347.t1	4	16	2	14	1	9	8	42	3	23	4	38
V.g17997.t2__Cnig_chr_V.g21349.t1	254	2	234	2	126	2	14	5	17	3	9	5
V.g18003.t1__Cnig_chr_V.g21356.t1	137	80	142	84	61	37	12	9	4	4	10	7
V.g18004.t1__Cnig_chr_V.g21357.t1	241	221	210	199	115	108	24	20	12	9	17	14
V.g18005.t1__Cnig_chr_V.g21358.t1	268	283	226	243	121	134	20	20	13	13	18	16
V.g18006.t1__Cnig_chr_V.g21359.t1	109	218	98	207	52	115	7	13	9	11	8	12
V.g18007.t1__Cnig_chr_V.g21360.t1	179	194	164	176	90	102	11	9	11	9	11	4
V.g18008.t1__Cnig_chr_V.g21361.t1	162	220	165	199	94	116	11	12	11	6	10	10
V.g18009.t1__Cnig_chr_V.g21362.t1	144	162	133	143	69	79	13	9	8	7	10	8
V.g18010.t1__Cnig_chr_V.g21363.t1	957	1111	767	917	445	532	37	33	32	30	25	25
V.g18011.t1__Cnig_chr_V.g21365.t1	314	314	279	294	164	159	31	25	21	16	22	17
V.g18012.t1__Cnig_chr_V.g21366.t3	1	0	0	0	1	0	0	2	0	1	0	3
V.g18014.t1__Cnig_chr_V.g21367.t3	10	8	9	8	4	4	47	39	16	14	34	30
V.g18017.t1__Cnig_chr_V.g21387.t1	2	7	2	8	1	2	6	19	4	8	4	14
V.g18019.t1__Cnig_chr_V.g21388.t2	5	2	5	1	6	0	14	3	8	1	11	1
V.g18020.t1__Cnig_chr_V.g21392.t1	18	17	9	9	7	6	35	37	18	16	25	24
V.g18026.t1__Cnig_chr_V.g21379.t1	9	5	7	5	5	3	18	13	12	8	18	12
V.g18027.t3__Cnig_chr_V.g21381.t1	13	10	10	7	7	5	42	32	17	14	34	26
V.g18035.t1__Cnig_chr_V.g21402.t1	7	8	6	6	3	4	20	23	7	8	16	18
V.g18036.t1__Cnig_chr_V.g21403.t1	3	3	2	3	1	1	5	6	2	2	4	5
V.g18038.t1__Cnig_chr_V.g21412.t1	6	6	4	3	3	2	3	3	1	1	3	3
V.g18039.t1__Cnig_chr_V.g21407.t1	1	2	2	2	0	0	3	3	1	1	1	1
V.g18040.t2__Cnig_chr_V.g21406.t1	9	5	5	3	4	3	3	1	3	2	3	2
V.g18041.t1__Cnig_chr_V.g21413.t1	1	2	0	0	0	0	2	5	2	2	2	4
V.g18042.t3__Cnig_chr_V.g21415.t1	124	113	60	56	44	41	245	207	111	103	177	148
V.g18044.t3__Cnig_chr_V.g21416.t1	52	48	30	29	27	26	62	64	31	29	50	54
V.g18047.t1__Cnig_chr_V.g21419.t1	0	0	0	0	0	0	1	0	0	0	0	0
V.g18048.t1__Cnig_chr_V.g21421.t1	1	0	1	0	1	0	12	5	7	2	7	2
