seq1,seq2,dn,ds
V.g16804.t2,Cnig_chr_V.g19838.t1,0.0290133580113,0.215043362865
X.g18592.t2,Cnig_chr_X.g22243.t1,0.0585901819003,0.15582812318
X.g21746.t2,Cnig_chr_X.g25804.t3,0.135123265964,0.291428307325
X.g19969.t1,Cnig_chr_X.g23828.t1,0.010341498334,0.21712013945
III.g10212.t2,Cnig_chr_III.g11718.t1,0.0175983724876,0.201710991904
III.g9920.t2,Cnig_chr_III.g11334.t2,0.0459523774737,0.161479133296
X.g21544.t1,Cnig_chr_X.g25597.t1,0.199698820711,0.34374245178
II.g6915.t3,Cnig_chr_II.g7597.t1,0.00609118089156,0.348759609265
II.g7166.t1,Cnig_chr_II.g8081.t1,0.0302634933773,0.320133988993
V.g15176.t1,Cnig_chr_V.g18061.t1,0.00931330674913,0.255936871059
X.g21543.t1,Cnig_chr_X.g25593.t2,0.206430343027,0.340733325957
X.g18808.t2,Cnig_chr_X.g22467.t1,0.0867961543802,0.189703712418
III.g9921.t1,Cnig_chr_III.g11336.t1,0.0164829435082,0.190710901131
III.g7627.t1,Cnig_chr_III.g8699.t3,0.00661575791543,0.198205827592
X.g20032.t1,Cnig_chr_X.g23901.t2,0.097342128112,0.333707048164
II.g5860.t1,Cnig_chr_II.g6243.t1,0.0131534037104,0.11501015925
X.g22008.t1,Cnig_chr_X.g26170.t2,0.0548702615784,0.340880322226
II.g5616.t1,Cnig_chr_II.g5978.t1,0.0320469351741,0.110572786928
I.g3557.t2,Cnig_chr_I.g3461.t1,0.0129232671844,0.201472207743
X.g20078.t1,Cnig_chr_X.g23961.t1,0.0161297941654,0.262202931193
V.g16058.t1,Cnig_chr_V.g19028.t1,0.0146692144054,0.116499414617
III.g8106.t1,Cnig_chr_III.g9339.t1,0.0328895425568,0.240806701073
X.g22067.t1,Cnig_chr_X.g26242.t1,0.0333960193351,0.339100781199
V.g17616.t1,Cnig_chr_V.g20756.t1,0.177884276473,0.239860882492
I.g3259.t1,Cnig_chr_I.g3032.t1,0.0447924346485,0.29672801685
X.g19533.t1,Cnig_chr_X.g23293.t1,0.00379068728453,0.189725533864
II.g6137.t1,Cnig_chr_II.g6542.t1,0.034140381089,0.217871510151
II.g5591.t2,Cnig_chr_II.g5952.t1,0.0229459725917,0.186729346258
X.g19373.t1,Cnig_chr_X.g23133.t1,0.362109918542,0.715883988012
V.g17615.t1,Cnig_chr_V.g20755.t2,0.0937054015318,0.324115940905
III.g8546.t1,Cnig_chr_III.g9791.t2,0.122638836006,0.21372481088
X.g21819.t1,Cnig_chr_X.g25869.t1,0.0104576677547,0.260016539638
IV.g11880.t1,Cnig_chr_IV.g13765.t1,0.0832439432159,0.267195329953
X.g20423.t2,Cnig_chr_X.g24295.t1,0.00426485678243,0.186585957999
I.g2700.t1,Cnig_chr_I.g2290.t1,0.00591102064631,0.102868982394
I.g2741.t1,Cnig_chr_I.g2336.t1,0.0524955580742,0.211686948371
X.g19581.t1,Cnig_chr_X.g23358.t3,0.0462709304889,0.424476290136
X.g18608.t3,Cnig_chr_X.g22260.t1,0.00636447982022,0.100029815376
II.g4572.t1,Cnig_chr_II.g4802.t1,0.221090409583,0.3666341382
V.g16505.t1,Cnig_chr_V.g19538.t1,0.031241529562,0.166502972288
V.g15984.t2,Cnig_chr_V.g18942.t2,0.102639398583,0.298374987733
III.g7769.t3,Cnig_chr_III.g8779.t1,0.0289469423146,0.294094127716
X.g19977.t1,Cnig_chr_X.g23838.t1,0.0351656746851,0.112245802155
X.g19005.t2,Cnig_chr_X.g22700.t1,0.00796780049152,0.257303432748
X.g18612.t1,Cnig_chr_X.g22267.t1,0.0137643545723,0.169698066627
V.g15817.t1,Cnig_chr_V.g18774.t1,0.0438515279921,0.14425377017
V.g17364.t1,Cnig_chr_V.g20446.t1,0.0194100773749,0.137538062715
V.g17955.t2,Cnig_chr_V.g21294.t2,0.037924970804,0.243771500318
V.g13890.t1,Cnig_chr_V.g16324.t3,0.0143318982368,0.131840903845
V.g16499.t1,Cnig_chr_V.g19530.t1,0.0183595907361,0.0284118444905
V.g16201.t1,Cnig_chr_V.g19203.t1,0.0524074778674,0.113300821021
I.g3081.t3,Cnig_chr_I.g2735.t2,0.153743392302,0.194464435315
I.g2947.t1,Cnig_chr_I.g2573.t1,0.020515699692,0.173299021073
V.g15595.t1,Cnig_chr_V.g18537.t1,0.0174834628675,0.29935447688
V.g15785.t1,Cnig_chr_V.g18742.t1,0.0750260765417,0.132572186222
III.g7643.t1,Cnig_chr_III.g8681.t2,0.00590987855711,0.197542210449
III.g7762.t1,Cnig_chr_III.g8769.t1,0.0488322573518,0.613497399312
III.g9242.t1,Cnig_chr_III.g10578.t1,0.0773036409628,0.202806914782
IV.g11103.t1,Cnig_chr_IV.g12977.t1,0.0417546382892,0.25093256108
IV.g10555.t1,Cnig_chr_IV.g11950.t1,0.0263127626535,0.0609505844565
III.g9531.t2,Cnig_chr_III.g10893.t2,0.0337452552732,0.270977558494
X.g19699.t1,Cnig_chr_X.g23583.t2,0.00423303610389,0.20048109797
II.g4384.t1,Cnig_chr_II.g4569.t3,0.0488299624052,0.203405086713
X.g21584.t1,Cnig_chr_X.g25647.t1,0.00817733920875,0.275725350268
X.g20164.t1,Cnig_chr_X.g24054.t1,0.0370935495228,0.432011401465
X.g21574.t2,Cnig_chr_X.g25632.t1,0.0565039668482,0.235781019437
X.g21828.t2,Cnig_chr_X.g25856.t1,0.100222996558,0.287533895988
X.g21525.t1,Cnig_chr_X.g25573.t1,0.0332961010483,0.446874869917
V.g17563.t1,Cnig_chr_V.g20693.t1,0.0356239509366,0.18782172696
X.g18770.t1,Cnig_chr_X.g22428.t1,0.107620082017,0.155534057998
IV.g13252.t3,Cnig_chr_IV.g15284.t1,0.120418290442,0.56247163248
II.g5261.t1,Cnig_chr_II.g5602.t1,0.0949771863216,0.448213814608
IV.g13325.t1,Cnig_chr_IV.g15421.t2,0.0333177725594,0.256650569007
X.g18626.t1,Cnig_chr_X.g22282.t1,0.0215842288694,0.0891651860502
II.g5851.t1,Cnig_chr_II.g6233.t1,0.124891072802,0.241540194504
I.g3636.t1,Cnig_chr_I.g3586.t1,0.00684727682351,0.314028306464
X.g21269.t1,Cnig_chr_X.g25258.t1,0.0259631502542,0.323997103836
IV.g12514.t2,Cnig_chr_IV.g14513.t1,0.176918477052,0.382560292553
IV.g11589.t1,Cnig_chr_IV.g13530.t1,0.0114142797037,0.199846354447
X.g21845.t1,Cnig_chr_X.g25909.t1,0.00857946608075,0.348651203631
X.g19094.t1,Cnig_chr_X.g22805.t1,0.0498484272909,0.348005672908
V.g13894.t1,Cnig_chr_V.g16328.t1,0.0378088258701,0.130276338695
V.g16476.t1,Cnig_chr_V.g19505.t1,0.0291312205374,0.226012387697
X.g20492.t1,Cnig_chr_X.g24373.t1,0.0204670400207,0.189390873382
IV.g13814.t3,Cnig_chr_IV.g16222.t4,0.0404966493633,0.126328577513
II.g4010.t1,Cnig_chr_II.g4068.t1,0.0205602371235,0.153402466159
I.g1852.t1,Cnig_chr_I.g1474.t1,0.146940787192,0.290976033755
IV.g12937.t1,Cnig_chr_IV.g15002.t1,0.0102711689264,0.109626474432
X.g19186.t1,Cnig_chr_X.g22918.t1,1.64727588726e-12,0.0156501773762
III.g9313.t1,Cnig_chr_III.g10654.t2,0.0329155088316,0.197301724855
X.g18532.t2,Cnig_chr_X.g22185.t1,0.0305421507765,0.0955413584974
X.g21804.t1,Cnig_chr_X.g25883.t2,0.00435791594431,0.173706274687
I.g1060.t1,Cnig_chr_I.g577.t3,0.0371174773041,0.283259499292
X.g21691.t1,Cnig_chr_X.g25723.t1,0.0129267101361,0.176502231647
X.g18934.t1,Cnig_chr_X.g22599.t1,0.0125450683735,0.174608332969
I.g1191.t1,Cnig_chr_I.g687.t1,0.0600003245947,0.306058674058
X.g20339.t1,Cnig_chr_X.g24208.t1,0.131761048325,0.428484176404
IV.g12236.t1,Cnig_chr_IV.g14194.t2,0.0114393706611,0.151848219336
III.g9314.t2,Cnig_chr_III.g10657.t3,0.049610278724,0.240068804679
I.g3608.t1,Cnig_chr_I.g3566.t1,0.0713868858554,0.230735681223
III.g10355.t1,Cnig_chr_III.g11838.t2,0.0556178499912,0.217914843279
II.g4654.t1,Cnig_chr_II.g5031.t1,0.00280499898576,0.224135691281
III.g8224.t1,Cnig_chr_III.g9489.t1,0.0264382289667,0.089566633167
V.g15827.t1,Cnig_chr_V.g18785.t1,3.0758066389e-11,0.214250627513
IV.g11767.t1,Cnig_chr_IV.g13893.t1,0.0310068389811,0.13989074874
IV.g11782.t1,Cnig_chr_IV.g13873.t1,0.00396946606757,0.160422840041
III.g9095.t1,Cnig_chr_III.g10417.t1,0.022909222912,0.0989360454396
II.g4739.t1,Cnig_chr_II.g5057.t1,0.0491530453445,0.209824909603
X.g20477.t1,Cnig_chr_X.g24358.t2,0.0847367063585,0.285869455037
X.g18527.t1,Cnig_chr_X.g22176.t1,0.00843135789727,0.103449996893
I.g2194.t1,Cnig_chr_I.g1822.t1,0.0315798577088,0.121301667368
X.g18659.t1,Cnig_chr_X.g22322.t2,0.0173158090676,0.0822821214371
V.g16451.t1,Cnig_chr_V.g19475.t1,0.0100801334995,0.183064073026
X.g18885.t1,Cnig_chr_X.g22553.t3,0.210815899344,0.499155715175
II.g5425.t1,Cnig_chr_II.g5782.t1,0.00951093059468,0.0881693058317
IV.g12224.t1,Cnig_chr_IV.g14181.t1,0.03366510434,0.133678580282
III.g8642.t1,Cnig_chr_III.g9893.t1,0.0312009184971,0.163718493105
I.g2296.t1,Cnig_chr_I.g1922.t3,0.0208857795815,0.0904814516692
X.g20055.t1,Cnig_chr_X.g23931.t1,0.037303727028,0.173396072679
I.g2329.t1,Cnig_chr_I.g1959.t1,0.0162530033797,0.0928902367989
V.g16646.t1,Cnig_chr_V.g19686.t2,0.00562760897994,0.18101136392
II.g4066.t1,Cnig_chr_II.g4126.t1,0.0195908806595,0.0898883414766
III.g9968.t1,Cnig_chr_III.g11375.t2,0.00648938875462,0.204906837918
III.g9432.t1,Cnig_chr_III.g10784.t2,0.0110789359757,0.168005630816
I.g3851.t1,Cnig_chr_I.g3901.t3,0.0816244498549,0.293152285783
I.g1469.t1,Cnig_chr_I.g1070.t1,0.0415558472699,0.213133275683
III.g9161.t1,Cnig_chr_III.g10487.t1,0.0645370338875,0.242808096501
X.g20363.t1,Cnig_chr_X.g24231.t1,0.00428188002804,0.0769405000863
II.g4749.t1,Cnig_chr_II.g5068.t1,0.0151508199484,0.14564864108
X.g21852.t2,Cnig_chr_X.g25916.t1,0.0534534794983,0.192508019109
I.g1148.t1,Cnig_chr_I.g633.t1,0.00975982603755,0.165686672165
II.g5068.t2,Cnig_chr_II.g5409.t2,0.0376310514965,0.139333046147
IV.g12918.t1,Cnig_chr_IV.g14980.t1,0.0116319266593,0.138636348936
V.g14578.t1,Cnig_chr_V.g17218.t1,0.0219261804134,0.319365158018
X.g19744.t2,Cnig_chr_X.g23632.t1,0.0470003199692,0.292445718025
X.g21871.t1,Cnig_chr_X.g25938.t2,0.0509854955356,0.312366684777
I.g2895.t1,Cnig_chr_I.g2512.t1,0.0155624305149,0.110836941745
V.g16439.t2,Cnig_chr_V.g19464.t1,0.0249421235046,0.162942644179
V.g17767.t1,Cnig_chr_V.g20975.t1,0.0132296432909,0.350453513013
X.g21868.t2,Cnig_chr_X.g25935.t1,0.0127928992293,0.331028537796
III.g9008.t1,Cnig_chr_III.g10280.t1,0.0145994996378,0.0810451595206
X.g21841.t1,Cnig_chr_X.g25904.t1,0.0234225865076,0.304496346317
II.g7351.t1,Cnig_chr_II.g8290.t1,0.0337575094454,0.102715488053
X.g18582.t1,Cnig_chr_X.g22235.t1,0.0017235698439,0.137478338992
V.g16645.t1,Cnig_chr_V.g19684.t1,0.032815976941,0.265380017745
II.g4856.t1,Cnig_chr_II.g5195.t1,0.00464961006117,0.221658621878
X.g18627.t1,Cnig_chr_X.g22285.t3,0.0136452620639,0.0901536891241
X.g19722.t1,Cnig_chr_X.g23610.t1,0.147054979049,0.355209183174
X.g21876.t1,Cnig_chr_X.g25943.t2,0.00374924906117,0.309433825853
X.g21825.t1,Cnig_chr_X.g25859.t2,0.00437299441644,0.268014672855
X.g22059.t1,Cnig_chr_X.g26235.t1,0.0233067812431,0.252497019671
I.g2887.t1,Cnig_chr_I.g2503.t1,0.0485252907976,0.180428456529
X.g19675.t2,Cnig_chr_X.g23500.t1,0.0977262406392,0.689720263173
X.g21882.t2,Cnig_chr_X.g25949.t1,0.00876315261279,0.291576300244
X.g22013.t1,Cnig_chr_X.g26175.t2,0.00354908490099,0.145480792297
IV.g12399.t3,Cnig_chr_IV.g14390.t3,0.085258934225,0.564231924872
V.g16625.t3,Cnig_chr_V.g19666.t2,0.0660640968216,0.243796785886
X.g18847.t1,Cnig_chr_X.g22509.t3,0.0521574122349,0.161510686457
X.g21365.t1,Cnig_chr_X.g25381.t1,0.0448694713281,0.329048794149
I.g1879.t1,Cnig_chr_I.g1583.t1,0.0108135765613,0.100466975013
II.g7139.t2,Cnig_chr_II.g8022.t1,0.220964403776,0.462736068013
V.g14457.t1,Cnig_chr_V.g17073.t1,0.105780757813,0.315291769383
IV.g12166.t3,Cnig_chr_IV.g14114.t1,0.00409497456103,0.146076118077
X.g22118.t1,Cnig_chr_X.g26308.t3,0.0762301168746,0.341576309577
III.g9407.t1,Cnig_chr_III.g10750.t2,0.00657709537894,0.253232647617
II.g6484.t1,Cnig_chr_II.g6864.t1,0.0843580896131,0.236310523081
X.g22120.t1,Cnig_chr_X.g26309.t2,0.0340427750446,0.335142140325
V.g17693.t1,Cnig_chr_V.g20870.t2,0.328024716349,0.795711970079
V.g14456.t1,Cnig_chr_V.g17074.t1,0.103777107157,0.263713981996
X.g21193.t2,Cnig_chr_X.g25167.t2,0.0303559037756,0.339340118148
II.g7343.t1,Cnig_chr_II.g8281.t1,0.0216333892032,0.133854861907
X.g21302.t1,Cnig_chr_X.g25301.t1,0.0217367610396,0.223470545553
II.g5443.t1,Cnig_chr_II.g5800.t1,0.575066445016,0.765967219597
X.g19482.t1,Cnig_chr_X.g23245.t1,0.0286651106181,0.320694566482
II.g7374.t1,Cnig_chr_II.g8314.t1,0.00900535123657,0.134429321258
V.g18434.t1,Cnig_chr_V.g21998.t1,0.0179702721975,0.16322894826
X.g20299.t1,Cnig_chr_X.g24170.t1,0.0180336780729,0.0790880665148
X.g21109.t1,Cnig_chr_X.g25072.t1,0.0161482129735,0.12252568924
III.g8886.t1,Cnig_chr_III.g10157.t1,0.041668683891,0.258818168862
II.g6206.t1,Cnig_chr_II.g6623.t1,0.0256145568343,0.221306821999
V.g14057.t1,Cnig_chr_V.g16559.t1,0.0843523905992,0.214763934927
V.g14304.t2,Cnig_chr_V.g16907.t1,0.0243335514488,0.22200063234
III.g7770.t1,Cnig_chr_III.g8787.t1,0.0192155277342,0.144664046825
V.g17571.t1,Cnig_chr_V.g20707.t1,0.0369423893544,0.251405306857
X.g18990.t1,Cnig_chr_X.g22686.t2,0.0479580140304,0.252942851764
I.g3805.t1,Cnig_chr_I.g3831.t1,0.0122541924902,0.242187337174
V.g16528.t1,Cnig_chr_V.g19563.t1,0.048743566247,0.230687685209
X.g21030.t1,Cnig_chr_X.g24977.t1,0.0162364651262,0.216907903634
X.g18686.t1,Cnig_chr_X.g22336.t2,0.0662808090829,0.149558020923
X.g21130.t1,Cnig_chr_X.g25093.t1,0.0129747209116,0.181613117709
II.g4670.t1,Cnig_chr_II.g5012.t1,0.0134462627176,0.274368308908
III.g7731.t1,Cnig_chr_III.g8735.t2,0.220107036091,0.409008591799
X.g20434.t1,Cnig_chr_X.g24306.t2,0.0245612093871,0.269755641725
IV.g11254.t1,Cnig_chr_IV.g13151.t2,0.0235011350768,0.183425046874
I.g2774.t1,Cnig_chr_I.g2386.t1,0.0114531905291,0.138259112719
II.g6459.t2,Cnig_chr_II.g6764.t1,0.0466089685408,0.151247429576
III.g7535.t1,Cnig_chr_III.g8495.t1,0.030858672053,0.258141677887
V.g16847.t1,Cnig_chr_V.g19884.t1,0.019035465792,0.138585955395
I.g2743.t1,Cnig_chr_I.g2340.t1,0.0353186267445,0.137859345608
IV.g12897.t1,Cnig_chr_IV.g14921.t1,0.0377447992199,0.168825259335
III.g9448.t1,Cnig_chr_III.g10802.t1,0.0342617191793,0.127011977821
III.g8953.t2,Cnig_chr_III.g10211.t1,0.0413359751,0.211063026207
V.g14114.t1,Cnig_chr_V.g16633.t1,0.0349334239366,0.203356493955
IV.g12501.t1,Cnig_chr_IV.g14502.t2,0.0379454133839,0.179179680125
III.g8754.t1,Cnig_chr_III.g10015.t1,0.0692044211189,0.179080406349
I.g3731.t1,Cnig_chr_I.g3749.t1,0.057305639351,0.273968947951
II.g6078.t1,Cnig_chr_II.g6463.t2,0.00816671183552,0.112256813855
V.g14820.t2,Cnig_chr_V.g17566.t1,0.0608265336283,0.203639999858
IV.g12811.t1,Cnig_chr_IV.g14863.t1,0.0214958005905,0.178623052202
II.g4766.t1,Cnig_chr_II.g5086.t2,0.0441845339559,0.212289404851
X.g20240.t1,Cnig_chr_X.g24099.t1,0.0514842261496,0.386169520247
V.g17611.t1,Cnig_chr_V.g20748.t1,0.0810831365621,0.363867390499
V.g16116.t1,Cnig_chr_V.g19103.t1,0.0524848609743,0.18440594961
V.g14146.t1,Cnig_chr_V.g16762.t1,0.0189780736746,0.323854961347
X.g19899.t1,Cnig_chr_X.g23747.t1,1.80574036649e-11,0.180542323712
X.g21257.t1,Cnig_chr_X.g25241.t1,0.0412683317272,0.330089119824
V.g14815.t1,Cnig_chr_V.g17561.t1,0.0392753680115,0.119443297494
IV.g12488.t1,Cnig_chr_IV.g14487.t1,0.0284331919733,0.0441562671879
II.g5067.t1,Cnig_chr_II.g5408.t1,0.01188959184,0.165149312274
III.g9701.t1,Cnig_chr_III.g10924.t1,0.00385299055005,0.195438338925
X.g20406.t1,Cnig_chr_X.g24274.t1,0.0245417871384,0.265406888385
X.g22055.t1,Cnig_chr_X.g26231.t1,0.0281911583459,0.367037591167
X.g21531.t1,Cnig_chr_X.g25580.t1,0.0114698775783,0.409336322144
III.g8783.t1,Cnig_chr_III.g10056.t1,0.00236783190784,0.217396177134
I.g3854.t1,Cnig_chr_I.g3898.t1,0.022816945692,0.135927149339
III.g9893.t1,Cnig_chr_III.g11302.t1,0.123681414432,0.388370467184
IV.g13589.t1,Cnig_chr_IV.g15907.t1,0.0821693443151,0.394262114263
IV.g11699.t1,Cnig_chr_IV.g13960.t1,0.00778630248054,0.151163888474
X.g21122.t1,Cnig_chr_X.g25085.t1,0.0818619258338,0.442108789896
V.g16941.t1,Cnig_chr_V.g19983.t1,9.82266332023e-12,0.0979658613539
II.g6475.t1,Cnig_chr_II.g6781.t2,0.08844853654,0.219126797303
V.g17387.t1,Cnig_chr_V.g20479.t1,0.0154317926641,0.201380992712
V.g13946.t1,Cnig_chr_V.g16401.t1,0.0120123222255,0.172371712386
I.g2891.t1,Cnig_chr_I.g2507.t1,0.00499784907517,0.0900017567866
IV.g12341.t1,Cnig_chr_IV.g14326.t1,0.0390734099763,0.164867711069
IV.g11969.t1,Cnig_chr_IV.g13676.t1,0.0187309151336,0.122780898278
II.g4376.t1,Cnig_chr_II.g4563.t1,0.0371607305278,0.134418159175
V.g13884.t2,Cnig_chr_V.g16317.t1,0.00533539494353,0.0937319074444
I.g2565.t1,Cnig_chr_I.g2141.t2,0.0267865387331,0.123157756214
II.g3960.t1,Cnig_chr_II.g4011.t2,0.014990316756,0.0835750916463
V.g16560.t1,Cnig_chr_V.g19596.t1,0.0129152519084,0.128481129534
X.g20108.t2,Cnig_chr_X.g23990.t1,0.00243393435072,0.145364945899
V.g16323.t1,Cnig_chr_V.g19328.t1,1.02544744166e-11,0.101434792541
II.g6430.t1,Cnig_chr_II.g6922.t1,0.0937244470714,0.4935619592
IV.g13808.t1,Cnig_chr_IV.g16233.t1,0.00912111263609,0.114686637366
X.g19991.t1,Cnig_chr_X.g23851.t2,0.0588422175034,0.306668475954
IV.g12413.t1,Cnig_chr_IV.g14405.t1,0.0225037382483,0.201677153145
V.g17779.t1,Cnig_chr_V.g21002.t1,0.0173576754816,0.269847936352
X.g20355.t1,Cnig_chr_X.g24224.t1,0.0130900002212,0.0817788546575
V.g16660.t1,Cnig_chr_V.g19698.t1,0.00750256764522,0.0660949401788
V.g14012.t1,Cnig_chr_V.g16490.t1,0.0894494026539,0.483039228585
X.g19001.t1,Cnig_chr_X.g22697.t1,0.0172720771685,0.20791960039
V.g15989.t2,Cnig_chr_V.g18948.t1,0.0128472563136,0.209251823047
I.g1543.t1,Cnig_chr_I.g1155.t1,0.00615110717572,0.0588169003803
V.g15722.t1,Cnig_chr_V.g18670.t2,0.0207970576785,0.134640106412
II.g4604.t1,Cnig_chr_II.g4879.t1,0.0123843655856,0.179864420146
X.g20201.t1,Cnig_chr_X.g24092.t1,0.0262167109601,0.204187479755
X.g18545.t1,Cnig_chr_X.g22198.t1,0.00678460726227,0.10221892108
X.g18541.t1,Cnig_chr_X.g22194.t1,0.0140532552727,0.140661404806
I.g2669.t1,Cnig_chr_I.g2261.t1,0.00328536322349,0.0831969439541
II.g5151.t1,Cnig_chr_II.g5484.t1,0.00233358800356,0.0089252613527
III.g7836.t1,Cnig_chr_III.g8853.t1,0.143997641382,0.684746987566
II.g4999.t2,Cnig_chr_II.g5337.t1,0.282788057116,0.680781305914
II.g7172.t1,Cnig_chr_II.g8084.t1,0.0073262539138,0.209606923982
X.g18994.t1,Cnig_chr_X.g22691.t2,0.0506040759374,0.246841324006
I.g1693.t1,Cnig_chr_I.g1304.t1,0.0119865267172,0.0978763434197
IV.g11189.t1,Cnig_chr_IV.g13075.t1,0.00607102663694,0.220872745128
II.g6563.t1,Cnig_chr_II.g6983.t1,0.0104975646288,0.286982369065
X.g21803.t1,Cnig_chr_X.g25884.t3,0.0193548414075,0.318850076286
I.g1628.t1,Cnig_chr_I.g1234.t2,0.0321577038098,0.0770618696711
X.g20799.t1,Cnig_chr_X.g24703.t1,0.139986861306,0.166817012562
X.g21821.t2,Cnig_chr_X.g25867.t3,0.0513868305872,0.386325058886
IV.g12289.t1,Cnig_chr_IV.g14267.t1,0.0260155214587,0.236978385676
I.g3850.t1,Cnig_chr_I.g3902.t1,0.0243965199472,0.22198400822
II.g5796.t1,Cnig_chr_II.g6168.t1,0.0270191446493,0.109493351357
X.g20161.t1,Cnig_chr_X.g24051.t1,0.131325280158,0.241375306878
X.g20710.t2,Cnig_chr_X.g24602.t1,0.037871249033,0.15909411821
II.g5622.t1,Cnig_chr_II.g5983.t1,0.0182994517137,0.152657194693
IV.g12789.t1,Cnig_chr_IV.g14837.t1,0.0259500261428,0.29261620964
X.g19246.t1,Cnig_chr_X.g23001.t2,0.0123359830192,0.278997392924
I.g2720.t1,Cnig_chr_I.g2313.t2,0.0142950165883,0.0753802575622
I.g2771.t1,Cnig_chr_I.g2383.t1,0.0631195059529,0.0900928814237
II.g5059.t1,Cnig_chr_II.g5400.t2,0.00143931755642,0.11356352167
X.g21858.t1,Cnig_chr_X.g25924.t1,0.0841986792559,0.256721227222
X.g21808.t1,Cnig_chr_X.g25879.t1,0.0127508397209,0.166784444208
IV.g13326.t1,Cnig_chr_IV.g15419.t1,0.0260565797682,0.242150312979
IV.g12873.t1,Cnig_chr_IV.g14949.t1,0.00387128772941,0.213799777434
V.g16133.t1,Cnig_chr_V.g19119.t1,0.0205271850811,0.112736929703
X.g21701.t1,Cnig_chr_X.g25738.t1,0.0158637451475,0.164023018203
II.g4688.t1,Cnig_chr_II.g4993.t1,0.105326325696,0.332889798143
II.g4473.t1,Cnig_chr_II.g4682.t1,0.0333732297508,0.206238168751
IV.g12355.t1,Cnig_chr_IV.g14342.t1,0.0192198419616,0.122449894088
I.g2201.t1,Cnig_chr_I.g1829.t2,0.0590323998209,0.264185804121
III.g8866.t1,Cnig_chr_III.g10138.t1,0.0161703231573,0.12926726976
I.g3865.t1,Cnig_chr_I.g3883.t1,0.0308509332499,0.127860381503
V.g18338.t1,Cnig_chr_V.g21781.t1,0.140113400641,0.538044722843
I.g1853.t2,Cnig_chr_I.g1475.t1,0.0166173120286,0.1011627827
V.g15203.t2,Cnig_chr_V.g18079.t1,0.025641938526,0.205510745826
V.g13962.t1,Cnig_chr_V.g16415.t1,0.0332825647117,0.216383062496
X.g20373.t1,Cnig_chr_X.g24241.t1,0.0177859177821,0.202468533759
V.g13964.t1,Cnig_chr_V.g16418.t1,0.0544956790974,0.17253018332
I.g3845.t2,Cnig_chr_I.g3910.t1,0.00539948183347,0.191365421203
X.g21157.t1,Cnig_chr_X.g25122.t1,0.0420773037113,0.269046600245
X.g18992.t1,Cnig_chr_X.g22689.t2,0.0714601134518,0.258017973994
X.g21972.t1,Cnig_chr_X.g26126.t1,0.13033049905,0.256723310444
X.g20730.t1,Cnig_chr_X.g24630.t2,0.033724841508,0.30687326274
V.g16829.t1,Cnig_chr_V.g19861.t1,0.020039316757,0.128437362269
IV.g11846.t1,Cnig_chr_IV.g13802.t1,0.0303012270377,0.174329443004
X.g20438.t1,Cnig_chr_X.g24312.t1,0.0250298381817,0.205246126293
X.g19285.t2,Cnig_chr_X.g23038.t1,0.0643962267232,0.312411619776
III.g9316.t1,Cnig_chr_III.g10659.t1,0.0163542678408,0.067950586724
V.g14154.t1,Cnig_chr_V.g16754.t1,0.0917786863926,0.338133585024
X.g19510.t1,Cnig_chr_X.g23275.t1,0.00859821972584,0.168341551945
III.g7571.t1,Cnig_chr_III.g8557.t1,0.0106661902779,0.0939219868927
I.g3212.t2,Cnig_chr_I.g2963.t1,0.0521349582295,0.216597592343
X.g22022.t1,Cnig_chr_X.g26187.t2,0.0586938561796,0.418614070122
IV.g11748.t1,Cnig_chr_IV.g13909.t1,0.0114351572456,0.0801205925325
X.g21276.t1,Cnig_chr_X.g25267.t1,0.062820729615,0.311899165862
II.g7282.t1,Cnig_chr_II.g8213.t1,0.0100288773915,0.0575816625997
II.g6902.t1,Cnig_chr_II.g7530.t1,0.0476800627648,0.32121096546
I.g1975.t1,Cnig_chr_I.g1574.t1,0.0617279485582,0.103327550149
X.g21950.t1,Cnig_chr_X.g26096.t1,0.0413204362717,0.165001455766
III.g8559.t1,Cnig_chr_III.g9806.t1,0.0534760172623,0.188204859742
IV.g12508.t1,Cnig_chr_IV.g14507.t1,0.00755740448814,0.139893881842
V.g17176.t1,Cnig_chr_V.g20242.t1,0.0165881026432,0.18745062817
IV.g13415.t1,Cnig_chr_IV.g15670.t1,0.0200658384393,0.207090333848
II.g6399.t1,Cnig_chr_II.g6874.t1,0.0402098537566,0.170527791931
II.g7311.t2,Cnig_chr_II.g8251.t1,0.0495058551122,0.251316367945
II.g4568.t1,Cnig_chr_II.g4797.t1,0.0682654782114,0.238156770172
IV.g11716.t1,Cnig_chr_IV.g13941.t1,0.0198186135227,0.0717850242785
II.g4581.t1,Cnig_chr_II.g4812.t1,0.0111007725271,0.0863354074254
II.g4541.t1,Cnig_chr_II.g4759.t1,0.0302518009839,0.285547188686
V.g15795.t1,Cnig_chr_V.g18754.t1,0.034605075899,0.204907617852
V.g13966.t1,Cnig_chr_V.g16421.t2,0.0131909446403,0.174140901998
II.g4818.t1,Cnig_chr_II.g5162.t1,0.00771595314105,0.21086871047
X.g21881.t3,Cnig_chr_X.g25948.t1,0.010218702409,0.22628386107
IV.g12698.t1,Cnig_chr_IV.g14722.t1,0.0173715529294,0.183660021075
I.g843.t1,Cnig_chr_I.g306.t1,0.106059771895,0.648938753828
X.g22154.t2,Cnig_chr_X.g26372.t2,0.0550607641571,0.329419542829
