"sex","species_AS","species_parents","logFC_F1_cis","logFC_parents","trans_effects","p.value","genes","type","chromosome"
"male","no DE","no DE",0.0265409670981777,0.521122333600376,"non sig",0.503580074550637,"V.g15622.t1__Cnig_chr_V.g18565.t1","conserved","V"
"male","no DE","Cni",0.0682988898154358,0.983987429768467,"sig",0.00770450496744636,"V.g15623.t1__Cnig_chr_V.g18566.t1","trans only","V"
"male","no DE","Cni",0.028185568159405,0.78669019351666,"sig",0.0323736566869307,"V.g15626.t1__Cnig_chr_V.g18567.t2","trans only","V"
"male","no DE","Cni",0.227340181974207,5.44764398425392,"sig",6.27261537395053e-05,"V.g15628.t1__Cnig_chr_V.g18569.t1","trans only","V"
"male","no DE","Cni",-0.106898153571219,4.27616786896349,"sig",0.00778548270923361,"V.g15629.t1__Cnig_chr_V.g18570.t2","trans only","V"
"male","no DE","Cni",0.0242845201798172,1.77670718387364,"sig",0.0259302824056106,"V.g15631.t3__Cnig_chr_V.g18579.t2","trans only","V"
"male","no DE","no DE",0.18488918861748,-0.265085355062941,"non sig",0.333262004179286,"V.g15632.t1__Cnig_chr_V.g18580.t1","conserved","V"
"male","no DE","no DE",0.0442941961004455,-0.316107224237037,"non sig",0.203753358796897,"V.g15633.t1__Cnig_chr_V.g18581.t1","conserved","V"
"male","no DE","Cbr",-0.0569473816817565,-0.804627432263066,"non sig",0.114622746553697,"V.g15635.t2__Cnig_chr_V.g18582.t2","ambiguous","V"
"male","no DE","Cbr",0.0252393020594983,-0.90926521562258,"non sig",0.0714150147328365,"V.g15636.t1__Cnig_chr_V.g18583.t2","ambiguous","V"
"male","no DE","Cni",0.0169843891165646,1.93251070147883,"sig",0.000191504113805274,"V.g15637.t1__Cnig_chr_V.g18584.t1","trans only","V"
"male","no DE","Cbr",-0.589754813624714,-5.19079327365336,"sig",0.00409766642130703,"V.g15639.t2__Cnig_chr_V.g18586.t3","trans only","V"
"male","no DE","Cbr",0.0369818055272021,-2.22617812331191,"sig",0.0216197412699116,"V.g15642.t1__Cnig_chr_V.g18589.t1","trans only","V"
"male","no DE","no DE",0.404919453231546,-0.129885962001635,"non sig",0.452254808351846,"V.g15645.t1__Cnig_chr_V.g18591.t2","conserved","V"
"male","no DE","no DE",0.158371748866981,-0.043348766486954,"non sig",0.213709499538504,"V.g15646.t1__Cnig_chr_V.g18592.t2","conserved","V"
"male","no DE","no DE",0.0492630051922473,-0.000288530073521546,"non sig",0.824463259786296,"V.g15647.t1__Cnig_chr_V.g18593.t1","conserved","V"
"male","no DE","Cbr",-1.07834064715671,-4.83832748654092,"sig",0.0264489263813934,"V.g15648.t1__Cnig_chr_V.g18595.t1","trans only","V"
"male","no DE","no DE",-0.850871621823892,-0.563827809416798,"non sig",0.675773678016217,"V.g15649.t1__Cnig_chr_V.g18596.t3","conserved","V"
"male","no DE","Cbr",0.0246893329025188,-1.01965685933821,"sig",0.0218164840413428,"V.g15653.t1__Cnig_chr_V.g18600.t1","trans only","V"
"male","no DE","no DE",-0.422752704030351,-0.767618471777928,"non sig",0.598833163104801,"V.g15655.t2__Cnig_chr_V.g18602.t1","conserved","V"
"male","no DE","Cbr",-0.117199657546096,-0.885000921540073,"sig",0.00497473909345455,"V.g15656.t1__Cnig_chr_V.g18605.t1","trans only","V"
"male","no DE","Cni",0.343717189441077,2.87484494340785,"sig",0.00106588883675303,"V.g15657.t1__Cnig_chr_V.g18606.t1","trans only","V"
"male","no DE","Cni",-0.0873553020993915,1.21386192762276,"sig",0.00497473909345455,"V.g15659.t1__Cnig_chr_V.g18607.t1","trans only","V"
"male","no DE","no DE",-1.04058282037986,0.527561044941577,"non sig",0.107047068892986,"V.g15660.t1__Cnig_chr_V.g18608.t2","conserved","V"
"male","no DE","Cbr",-0.135200274012126,-5.76958571847265,"sig",0.00149143924705918,"V.g15661.t1__Cnig_chr_V.g18609.t1","trans only","V"
"male","no DE","no DE",0.0088534450928214,0.675464850218283,"non sig",0.335047030195458,"V.g15665.t1__Cnig_chr_V.g18610.t1","conserved","V"
"male","no DE","Cni",-0.417499128721058,4.99037556599231,"sig",0.00382452622153318,"V.g15666.t1__Cnig_chr_V.g18611.t1","trans only","V"
"male","no DE","no DE",0.0118793478398945,0.185921693555846,"non sig",0.73644559803993,"V.g15668.t1__Cnig_chr_V.g18613.t1","conserved","V"
"male","no DE","Cni",0.0496578639510951,0.601889162317645,"sig",0.00409766642130703,"V.g15669.t1__Cnig_chr_V.g18614.t1","trans only","V"
"male","no DE","no DE",-0.00833975706083759,-0.0370420959531687,"non sig",0.890083630996616,"V.g15671.t1__Cnig_chr_V.g18615.t2","conserved","V"
"male","no DE","Cbr",0.0184669346353576,-3.6896646555383,"sig",0.000221150796830648,"V.g15672.t1__Cnig_chr_V.g18616.t1","trans only","V"
"male","Cbr","Cbr",-2.42852286869619,-5.58639927913544,"sig",0.00038947637932014,"V.g15674.t2__Cnig_chr_V.g18625.t1","cis-trans (enhancing)","V"
"male","no DE","no DE",0.0460916611768005,0.257308144226645,"non sig",0.565965483465373,"V.g15679.t1__Cnig_chr_V.g18634.t2","conserved","V"
"male","no DE","Cbr",-0.192528531434606,-1.48894667583356,"sig",0.0281465263829387,"V.g15680.t1__Cnig_chr_V.g18632.t1","trans only","V"
"male","Cbr","Cbr",-1.04260031246385,-1.65822946375741,"non sig",0.244648350828728,"V.g15681.t1__Cnig_chr_V.g18631.t2","cis only","V"
"male","no DE","no DE",-0.0615254690699058,-0.0178395390309171,"non sig",0.890685572999616,"V.g15682.t1__Cnig_chr_V.g18635.t1","conserved","V"
"male","no DE","no DE",0.0246917359734864,-0.256292610623705,"non sig",0.0720367099081612,"V.g15683.t1__Cnig_chr_V.g18636.t1","conserved","V"
"male","no DE","no DE",0.0628932185494414,0.186082025278706,"non sig",0.953845230237836,"V.g15684.t1__Cnig_chr_V.g18637.t1","conserved","V"
"male","no DE","no DE",0.0913274990223147,0.439659947380974,"non sig",0.20513082152411,"V.g15686.t1__Cnig_chr_V.g18638.t3","conserved","V"
"male","no DE","no DE",0.184044899350884,-0.865527512542443,"sig",0.0323437377715787,"V.g15693.t1__Cnig_chr_V.g18649.t1","ambiguous","V"
"male","no DE","Cni",0.515690866426073,3.09065025388853,"sig",0.00118236182521341,"V.g15695.t1__Cnig_chr_V.g18651.t1","trans only","V"
"male","no DE","Cbr",-0.261753439375498,-2.18763221115068,"sig",0.000175319371205716,"V.g15698.t4__Cnig_chr_V.g18654.t3","trans only","V"
"male","no DE","no DE",-0.0456975668257655,-0.101181238735994,"non sig",0.575700143607215,"V.g15699.t1__Cnig_chr_V.g18655.t1","conserved","V"
"male","no DE","Cbr",-0.0475929366151082,-0.955646659075701,"non sig",0.222100938775863,"V.g15700.t1__Cnig_chr_V.g18656.t2","ambiguous","V"
"male","no DE","no DE",0.0112448415935353,0.0300041172995569,"non sig",0.934066610493894,"V.g15701.t1__Cnig_chr_V.g18657.t1","conserved","V"
"male","no DE","Cni",0.26097696454822,4.67478087180125,"sig",3.08760597295e-06,"V.g15707.t1__Cnig_chr_V.g18661.t1","trans only","V"
"male","no DE","Cni",-0.567293677906763,6.97514439958776,"sig",0.00034863823533722,"V.g15708.t1__Cnig_chr_V.g18662.t1","trans only","V"
"male","Cbr","Cni",-3.54566806272632,3.87647411793031,"sig",7.39691863727291e-06,"V.g15711.t1__Cnig_chr_V.g18660.t2","cis-trans (compensatory)","V"
"male","no DE","no DE",0.101602554637401,-0.066474060661001,"non sig",0.72272810506389,"V.g15714.t1__Cnig_chr_V.g18664.t1","conserved","V"
"male","no DE","Cni",0.0170127097499299,1.16150069174005,"non sig",0.101987957041823,"V.g15715.t3__Cnig_chr_V.g18665.t1","ambiguous","V"
"male","no DE","Cni",0.10492690933137,1.30856700069504,"sig",0.0219899685554421,"V.g15716.t3__Cnig_chr_V.g18666.t2","trans only","V"
"male","no DE","Cni",-0.018361934326105,1.51352947985889,"sig",0.00294452981859191,"V.g15718.t2__Cnig_chr_V.g18667.t1","trans only","V"
"male","no DE","no DE",0.0292416677218739,-0.284292187573914,"non sig",0.442903339232961,"V.g15719.t1__Cnig_chr_V.g18668.t1","conserved","V"
"male","no DE","Cbr",-0.623663808345337,-2.83771362647702,"sig",0.00171254626204321,"V.g15720.t2__Cnig_chr_V.g18669.t1","trans only","V"
"male","no DE","no DE",0.0252026019939103,-0.264467940575979,"non sig",0.293718935471279,"V.g15722.t1__Cnig_chr_V.g18670.t2","conserved","V"
"male","no DE","no DE",0.000804792749703679,-0.055489432155025,"non sig",0.833142241609277,"V.g15723.t1__Cnig_chr_V.g18671.t1","conserved","V"
"male","no DE","Cni",-0.0568679103718139,5.09180071686411,"sig",0.00332725626097006,"V.g15724.t1__Cnig_chr_V.g18674.t1","trans only","V"
"male","no DE","Cbr",-0.0120147760914398,-0.57076970839964,"non sig",0.0796858195332507,"V.g15725.t1__Cnig_chr_V.g18676.t1","ambiguous","V"
"male","no DE","Cni",0.160389179010658,1.07621721058898,"sig",0.012950756920483,"V.g15727.t1__Cnig_chr_V.g18677.t1","trans only","V"
"male","no DE","no DE",0.206133350446957,-0.0437999417983749,"non sig",0.384148589933598,"V.g15729.t1__Cnig_chr_V.g18679.t1","conserved","V"
"male","no DE","Cbr",0.222796317526992,-3.10721395280431,"sig",0.00356327234117812,"V.g15730.t1__Cnig_chr_V.g18680.t1","trans only","V"
"male","no DE","Cbr",-0.437820340785284,-4.55124506387482,"sig",0.00275492226368991,"V.g15731.t1__Cnig_chr_V.g18681.t1","trans only","V"
"male","no DE","Cbr",0.197162574155039,-4.22053050462512,"sig",0.00178237962180947,"V.g15732.t1__Cnig_chr_V.g18682.t1","trans only","V"
"male","no DE","Cbr",0.0327596876777875,-1.17279061133447,"sig",0.0128768961230012,"V.g15733.t1__Cnig_chr_V.g18683.t1","trans only","V"
"male","no DE","Cni",0.0378195599671212,0.887713086248564,"sig",0.00312236768849827,"V.g15734.t1__Cnig_chr_V.g18684.t2","trans only","V"
"male","no DE","Cbr",-0.012740120012709,-1.14171001695574,"sig",0.00364309982142159,"V.g15735.t1__Cnig_chr_V.g18685.t1","trans only","V"
"male","no DE","no DE",-0.0229711894526642,-0.345125943447656,"non sig",0.580738434548263,"V.g15736.t1__Cnig_chr_V.g18686.t1","conserved","V"
"male","no DE","Cbr",-0.0545540046865079,-1.23735182317401,"sig",0.0115573803093843,"V.g15739.t1__Cnig_chr_V.g18688.t1","trans only","V"
"male","no DE","Cni",0.327594944152116,1.0115563618391,"non sig",0.16280573871309,"V.g15741.t3__Cnig_chr_V.g18690.t1","ambiguous","V"
"male","no DE","no DE",0.0427498852434947,-0.530575090602327,"non sig",0.311658946979557,"V.g15745.t1__Cnig_chr_V.g18694.t2","conserved","V"
"male","Cni","Cni",3.01254806154752,4.88319522720004,"sig",0.0387914518856468,"V.g15752.t1__Cnig_chr_V.g18698.t3","cis-trans (enhancing)","V"
"male","no DE","Cbr",0.0239946996390179,-0.941752124213503,"non sig",0.0896923062343199,"V.g15753.t1__Cnig_chr_V.g18699.t1","ambiguous","V"
"male","no DE","Cbr",0.0241474871793499,-1.63607038889457,"sig",0.0186426065300966,"V.g15755.t2__Cnig_chr_V.g18701.t1","trans only","V"
"male","no DE","Cni",-0.231937334119323,1.95591350448347,"sig",0.00651538143844376,"V.g15757.t2__Cnig_chr_V.g18704.t1","trans only","V"
"male","Cbr","Cbr",-5.65215388150278,-3.11565353843087,"sig",0.0203754810591583,"V.g15759.t2__Cnig_chr_V.g18707.t1","cis-trans (enhancing)","V"
"male","no DE","no DE",-0.384388580381503,-0.711560319675964,"non sig",0.607960287052689,"V.g15760.t1__Cnig_chr_V.g18708.t1","conserved","V"
"male","no DE","Cbr",-0.279950475135663,-3.02198208453027,"sig",0.00409766642130703,"V.g15762.t2__Cnig_chr_V.g18709.t1","trans only","V"
"male","no DE","Cni",0.600224909690653,3.84879481140461,"sig",0.00316548247909337,"V.g15763.t1__Cnig_chr_V.g18710.t2","trans only","V"
"male","no DE","Cni",-0.229271757169221,0.822330302091003,"sig",0.024790394350345,"V.g15764.t3__Cnig_chr_V.g18712.t2","trans only","V"
"male","no DE","no DE",0.0242077722999082,0.4039898154844,"non sig",0.473444746460128,"V.g15767.t2__Cnig_chr_V.g18715.t1","conserved","V"
"male","no DE","Cbr",-0.0985296005088697,-0.706802666504935,"non sig",0.640539534135585,"V.g15768.t1__Cnig_chr_V.g18716.t2","ambiguous","V"
"male","no DE","no DE",0.000141248570156317,0.0603598486666752,"non sig",0.938074837473842,"V.g15769.t2__Cnig_chr_V.g18717.t2","conserved","V"
"male","no DE","no DE",-0.0701743452144303,0.0493954814766375,"non sig",0.751714889001179,"V.g15770.t2__Cnig_chr_V.g18718.t1","conserved","V"
"male","no DE","no DE",0.0150862440911681,-0.220737802238985,"sig",0.0390597420733064,"V.g15771.t1__Cnig_chr_V.g18719.t1","ambiguous","V"
"male","no DE","no DE",-0.477547528513219,0.345193160766512,"non sig",0.197540465477184,"V.g15772.t1__Cnig_chr_V.g18720.t2","conserved","V"
"male","no DE","Cbr",-0.147811653611573,-0.614016313073094,"sig",0.0135017289439913,"V.g15773.t3__Cnig_chr_V.g18721.t1","trans only","V"
"male","no DE","Cbr",-0.07237920503615,-2.08609330472654,"sig",9.98049086855446e-05,"V.g15774.t1__Cnig_chr_V.g18722.t1","trans only","V"
"male","no DE","Cbr",0.173553751379463,-1.04593149700131,"non sig",0.195528792875162,"V.g15775.t1__Cnig_chr_V.g18723.t1","ambiguous","V"
"male","no DE","Cbr",-0.132424082987262,-2.28612646158689,"sig",0.000120704706780016,"V.g15776.t1__Cnig_chr_V.g18724.t1","trans only","V"
"male","Cbr","no DE",-0.362005081913991,0.593184789756191,"sig",0.0197627975550433,"V.g15777.t2__Cnig_chr_V.g18725.t1","cis-trans (compensatory)","V"
"male","no DE","no DE",-0.0604649079453692,-0.210975554538161,"non sig",0.642587092584274,"V.g15778.t2__Cnig_chr_V.g18726.t1","conserved","V"
"male","no DE","Cni",0.0957870334961071,2.72527269561994,"sig",0.000275018172100107,"V.g15779.t1__Cnig_chr_V.g18727.t1","trans only","V"
"male","no DE","no DE",-0.4233290844592,0.171599072002154,"non sig",0.0812166289033268,"V.g15783.t1__Cnig_chr_V.g18740.t1","conserved","V"
"male","no DE","Cni",-0.00798368143569123,1.15460914000379,"sig",0.0104658371255226,"V.g15784.t1__Cnig_chr_V.g18741.t1","trans only","V"
"male","no DE","Cni",-0.0458569168700238,0.776073629558129,"sig",0.0333339553215707,"V.g15785.t1__Cnig_chr_V.g18742.t1","trans only","V"
"male","no DE","Cbr",-0.106928702679186,-2.13012883158431,"sig",0.00110696467868344,"V.g15786.t1__Cnig_chr_V.g18743.t1","trans only","V"
"male","Cni","Cni",0.573831119548831,4.06245714270478,"sig",0.000123113357236397,"V.g15790.t3__Cnig_chr_V.g18750.t3","cis-trans (enhancing)","V"
"male","no DE","Cni",-0.0250518600204752,1.6474675345045,"sig",0.0223649275562026,"V.g15793.t1__Cnig_chr_V.g18752.t1","trans only","V"
"male","no DE","Cbr",-0.135323645448249,-3.38594176160092,"sig",0.000200811565123207,"V.g15794.t1__Cnig_chr_V.g18753.t2","trans only","V"
"male","no DE","no DE",0.0385516668969846,0.439761012508834,"non sig",0.372321465128243,"V.g15796.t1__Cnig_chr_V.g18755.t1","conserved","V"
"male","no DE","Cni",0.314001385814498,4.00904564689891,"sig",0.000102640248802321,"V.g15797.t1__Cnig_chr_V.g18756.t2","trans only","V"
"male","no DE","no DE",0.0236451925157975,0.0658989918412393,"non sig",0.952474317677437,"V.g15799.t1__Cnig_chr_V.g18757.t1","conserved","V"
"male","no DE","no DE",0.340133203268892,0.642981809470267,"non sig",0.681987655357008,"V.g15800.t1__Cnig_chr_V.g18759.t1","conserved","V"
"male","no DE","Cbr",-0.287767513232548,-1.21559902853365,"sig",0.0281461144830288,"V.g15801.t1__Cnig_chr_V.g18758.t1","trans only","V"
"male","no DE","Cbr",0.274651648736063,-1.27781012084003,"non sig",0.161101033917412,"V.g15802.t1__Cnig_chr_V.g18760.t1","ambiguous","V"
"male","no DE","no DE",-0.0635152683584848,0.257921238222451,"non sig",0.191672896206604,"V.g15803.t1__Cnig_chr_V.g18761.t1","conserved","V"
"male","no DE","no DE",-0.0106164944839109,0.5691442833566,"non sig",0.0739724879902365,"V.g15804.t1__Cnig_chr_V.g18762.t1","conserved","V"
"male","no DE","no DE",0.121967222309893,0.201403032116399,"non sig",0.702041972483826,"V.g15806.t1__Cnig_chr_V.g18763.t2","conserved","V"
"male","no DE","Cni",-0.124517447692334,1.74988494628022,"non sig",0.0625418262629795,"V.g15807.t1__Cnig_chr_V.g18764.t1","ambiguous","V"
"male","no DE","no DE",-0.0429571406505634,0.42536016272449,"non sig",0.279949998173757,"V.g15808.t1__Cnig_chr_V.g18765.t1","conserved","V"
"male","no DE","no DE",-0.0910965307198404,0.162428561402098,"non sig",0.751354182377637,"V.g15809.t1__Cnig_chr_V.g18766.t2","conserved","V"
"male","no DE","Cni",-1.60525891551433,3.0804578674011,"sig",0.00107154333105731,"V.g15811.t1__Cnig_chr_V.g18768.t1","trans only","V"
"male","no DE","no DE",-0.0987027170424875,-0.363276978963347,"non sig",0.357495758006892,"V.g15815.t1__Cnig_chr_V.g18772.t1","conserved","V"
"male","no DE","no DE",0.0252559421345113,0.211005802846242,"non sig",0.720562206781378,"V.g15816.t1__Cnig_chr_V.g18773.t1","conserved","V"
"male","no DE","no DE",-0.208640043787484,0.42639162861884,"non sig",0.604426510366289,"V.g15817.t1__Cnig_chr_V.g18774.t1","conserved","V"
"male","no DE","Cbr",0.0250327372677371,-1.15600975248749,"non sig",0.247255270369159,"V.g15818.t1__Cnig_chr_V.g18775.t2","ambiguous","V"
"male","no DE","Cni",-0.0163493969066405,2.9069933083818,"sig",0.00174906623069623,"V.g15822.t1__Cnig_chr_V.g18777.t1","trans only","V"
"male","Cbr","Cbr",-0.905744043291038,-2.04331117624281,"sig",0.0226392686099578,"V.g15823.t2__Cnig_chr_V.g18778.t1","cis-trans (enhancing)","V"
"male","no DE","no DE",-0.0526516856981436,0.0947301261736132,"non sig",0.832167838332071,"V.g15824.t1__Cnig_chr_V.g18782.t1","conserved","V"
"male","no DE","no DE",-0.101976969678073,-0.394690033648283,"non sig",0.489471930455857,"V.g15825.t1__Cnig_chr_V.g18783.t1","conserved","V"
"male","no DE","no DE",-0.0877917338328645,0.317989138041116,"non sig",0.374483715831432,"V.g15826.t2__Cnig_chr_V.g18784.t2","conserved","V"
"male","no DE","no DE",-0.110860283755313,0.110127940065564,"non sig",0.701295365550344,"V.g15827.t1__Cnig_chr_V.g18785.t1","conserved","V"
"male","no DE","no DE",0.0588207100638309,-0.599385077786594,"non sig",0.126508756471759,"V.g15828.t1__Cnig_chr_V.g18786.t1","conserved","V"
"male","no DE","Cni",-0.00304577957509526,0.829465936210159,"sig",0.0331339721934553,"V.g15829.t1__Cnig_chr_V.g18787.t1","trans only","V"
"male","no DE","Cni",-0.252517493187621,0.723057025277513,"sig",0.0122675489134714,"V.g15831.t1__Cnig_chr_V.g18789.t2","trans only","V"
"male","no DE","no DE",1.14012342400932,0.6846576392604,"non sig",0.577778943649412,"V.g15832.t1__Cnig_chr_V.g18790.t1","conserved","V"
"male","no DE","Cni",0.0382184259166016,0.716618389678639,"non sig",0.0777356142468784,"V.g15833.t1__Cnig_chr_V.g18791.t1","ambiguous","V"
"male","no DE","Cbr",-0.650032254679226,-1.32556258349393,"non sig",0.108400342391147,"V.g15834.t4__Cnig_chr_V.g18793.t1","ambiguous","V"
"male","no DE","no DE",-0.278136561172265,-0.10640703081116,"non sig",0.767706830572446,"V.g15835.t1__Cnig_chr_V.g18795.t1","conserved","V"
"male","no DE","Cni",-0.147372750227946,6.51124395809317,"sig",1.11209508041977e-06,"V.g15836.t1__Cnig_chr_V.g18794.t1","trans only","V"
"male","no DE","no DE",-0.208640043787484,-0.488641341759902,"non sig",0.808523471270151,"V.g15838.t1__Cnig_chr_V.g18797.t3","conserved","V"
"male","no DE","Cbr",-0.949226581629328,-1.76858424854508,"non sig",0.297188767884793,"V.g15839.t3__Cnig_chr_V.g18799.t1","ambiguous","V"
"male","Cni","no DE",2.67272274900178,-0.0838812328133787,"sig",0.0222264459333084,"V.g15842.t1__Cnig_chr_V.g18800.t1","cis-trans (compensatory)","V"
"male","no DE","no DE",-2.40838631445379,-0.398206937834232,"non sig",0.191954947945105,"V.g15847.t2__Cnig_chr_V.g18802.t1","conserved","V"
"male","no DE","Cni",0.0263849381424883,4.81576162375737,"sig",0.00131642397438589,"V.g15848.t1__Cnig_chr_V.g18804.t1","trans only","V"
"male","no DE","Cbr",0.0311549190244872,-2.55177111052414,"non sig",0.0929209973335396,"V.g15852.t1__Cnig_chr_V.g18807.t2","ambiguous","V"
"male","no DE","Cni",0.513950166737173,2.22518963674397,"non sig",0.230711023192985,"V.g15853.t1__Cnig_chr_V.g18808.t1","ambiguous","V"
"male","no DE","Cni",0.025463813167132,3.81348308253687,"non sig",0.112707578328277,"V.g15854.t1__Cnig_chr_V.g18809.t1","ambiguous","V"
"male","Cbr","Cbr",-2.3842109779218,-4.38729780990162,"sig",0.00187997824441031,"V.g15856.t1__Cnig_chr_V.g18811.t1","cis-trans (enhancing)","V"
"male","no DE","Cbr",-0.154400378953457,-2.94501481469348,"sig",0.00164664696232293,"V.g15859.t1__Cnig_chr_V.g18814.t1","trans only","V"
"male","no DE","Cbr",0.0149829277520111,-3.16832853379769,"sig",0.00332802538659644,"V.g15860.t1__Cnig_chr_V.g18815.t1","trans only","V"
"male","no DE","Cbr",-0.110957054017622,-0.871866598788707,"sig",0.01595811503367,"V.g15861.t1__Cnig_chr_V.g18816.t1","trans only","V"
"male","no DE","no DE",-0.00640241557801813,0.133484805484573,"non sig",0.817613785611231,"V.g15862.t1__Cnig_chr_V.g18817.t1","conserved","V"
"male","no DE","Cni",-0.194618310025561,2.0226909729542,"sig",0.00283924056406342,"V.g15865.t1__Cnig_chr_V.g18729.t1","trans only","V"
